openlibrary_work_key	selection_title	selection_author	search_author_variant	ia_identifier	ia_title	ia_creator	ia_date	ia_year	ia_mediatype	ia_language	ia_publisher	ia_subject	ia_description	ia_collection	review_label	review_note
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_KU-111-910	ULYSSES	James Joyce	1961-01-01T00:00:00Z	1961.0	texts	Eng	Vintage Books			['internetarchivebooks', 'fav-haoshu']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	bwb_T3-AKY-266	ULYSSES	JAMES JOYCE	1946-01-01T00:00:00Z	1946.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses-james-joyce-1922	Ulysses	James Joyce	1922-01-01T00:00:00Z	1922.0	texts	eng		['Epic', 'Allegory']	Ulysses by James Joyce is a monumental modernist novel first published in its entirety on February 2, 1922. It meticulously chronicles a single day (June 16, 1904) in the lives of Leopold Bloom, his wife Molly, and Stephen Dedalus in Dublin, mirroring the structure of Homer's Odyssey	['opensource', 'fav-haight1968', 'fav-pat_indie']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_m7g7	Ulysses	James Joyce	2003-01-01T00:00:00Z	2003.0	texts	eng	HarperCollins Publishers Limited			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-alyssa_szeto', 'fav-jmb14']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysseslimiteded0000jame	Ulysses: A Limited Edition	James Joyce	1976-01-01T00:00:00Z	1976.0	texts	eng	Franklin Library			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-andsoup99', 'fav-brandon_leiner966', 'fav-fxtry', 'fav-jem_emir']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	jamesjoyce3volss0000jame	James Joyce 3 Vols. Set (Ulysses, Finnegans Wake, Dubliners, and A Portrait of the Artist as a Young Man)	James Joyce	1964-01-01T00:00:00Z	1964.0	texts	eng	Viking Press			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	jamesjoyce3volss0000jame_a6s6	James Joyce 3 Vols. Set (Ulysses, Finnegans Wake, Dubliners, and A Portrait of the Artist as a Young Man)	James Joyce	1964-01-01T00:00:00Z	1964.0	texts	eng	Viking Press			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	ulysses0000jame_v9t7	Ulysses	James Joyce	1992-01-01T00:00:00Z	1992.0	texts	eng	Everyman's Library			['internetarchivebooks', 'printdisabled', 'fav-ana_lves', 'fav-lindsie_billeter', 'fav-sinem_celik', 'fav-terrycamp']		
/works/OL35695219W	Ulysses	James Joyce	James Joyce	isbn_9781537745848	Ulysses: James Joyce	James Joyce	2016-09-19T00:00:00Z	2016.0	texts	eng	['CreateSpace Independent Publishing Platform', 'Createspace Independent Publishing Platform']			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-adorkable1', 'fav-ahmad_rizwan', 'fav-albin_rudmark', 'fav-alejandro_acosta579', 'fav-alinamarek87', 'fav-b_b628', 'fav-boz_bozzington', 'fav-brodie_grimm', 'fav-damienga', 'fav-dualmp3', 'fav-eamon_casey983', 'fav-elias_hunt818', 'fav-h_b_schooley', 'fav-hedgeweft', 'fav-jackie_ballard', 'fav-julian_lehane', 'fav-justine881', 'fav-kesper_kim', 'fav-kyle_spahr', 'fav-manny2200', 'fav-migia', 'fav-ptor_robat', 'fav-rcwrite348', 'fav-ricky_dozier', 'fav-roman_grimaldi', 'fav-roynza', 'fav-samengland', 'fav-scott_goodwin924', 'fav-spuffycarrie', 'fav-tara_eaton', 'fav-theomnastus', 'fav-user_71596', 'fav-utu_utu', 'fav-yakos']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	bwb_Y0-ARQ-609	The prisoner of Zenda : being the history of three months in the life of an English gentleman ; Rupert of Hentzau : being the sequel	Anthony Hope	2008-01-01T00:00:00Z	2008.0	texts	eng	Pleasantville, N.Y. : Reader's Digest Association			['printdisabled', 'pub_worlds-best-reading', 'internetarchivebooks', 'periodicals', 'inlibrary']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	ruperthentzaufr01hopegoog	"Rupert of Hentzau: From the Memoirs of Fritz Von Tarlenheim, Sequel to the ""Prisoner of Zenda."""	Anthony. Hope	1898-01-01T00:00:00Z	1898.0	texts	English	Grosset & Dunlap		Book digitized by Google from the library of the New York Public Library and uploaded to the Internet Archive by user tpb.	['americana']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	prisonerzendabe01hopegoog	The Prisoner of Zenda: Being the History of Three Months in the Life of an ...	Anthony Hope	1899-01-01T00:00:00Z	1899.0	texts	English	The American newscompany		Book digitized by Google from the library of Harvard University and uploaded to the Internet Archive by user tpb.	['americana']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	in.ernet.dli.2015.13203	The Prisoner Of Zenda	Anthony Hope	1917-01-01T00:00:00Z	1917.0	texts	eng		IIIT	Book Source: Digital Library of India Item 2015.13203 dc.contributor.author: Anthony Hope dc.date.accessioned: 2015-06-23T22:20:02Z dc.date.available: 2015-06-23T22:20:02Z dc.date.citation: 1917 dc.identifier.barcode: 5010010152997 dc.identifier.origpath: /data1/upload/0008/094 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/13203 dc.description.scanningcentre: IIIT, Allahabad dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 126 dc.format.mimetype: application/pdf dc.language.iso: English dc.publisher.digitalrepublisher: IIIT, Allahabad dc.publisher: Oxford University Press dc.rights: Out_of_copyright dc.source.library: University Of Allahabad dc.subject.classification: Literature dc.title: The Prisoner Of Zenda	['digitallibraryindia', 'JaiGyan', 'fav-ramap', 'fav-salaheldin_mohamed']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	bwb_T5-AFQ-054	The Prisoner of Zenda	Anthony Hope	1968-01-01T00:00:00Z	1968.0	texts	eng	Lancer Books			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	rupertofhentzau0000unse	Rupert of Hentzau : being a sequel to a story by the same writer, entitled The prisoner of Zenda	Hope, Anthony, pseud. van Anthony Hope Hawkins	1946-01-01T00:00:00Z	1946.0	texts	eng	Bristol		.. p. ; 8°	['internetarchivebooks', 'inlibrary', 'printdisabled']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	prisonerofzenda0000anth_x6m3	The Prisoner of Zenda	Anthony Hope	1948-01-01T00:00:00Z	1948.0	texts	eng	Arrowsmith			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-tman10']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	bwb_KL-448-891	the prisoner of zenda	anthony hope	1945-01-01T00:00:00Z	1945.0	texts	eng	arrowsmith			['internetarchivebooks', 'inlibrary', 'printdisabled']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	prisonerofzendab0000anth_w5p6	THE PRISONER OF ZENDA Being the History of Three Months in the Life of an English Gentleman	Anthony Hope	1962-01-01T00:00:00Z	1962.0	texts	eng	J. M. Dent			['internetarchivebooks', 'inlibrary', 'printdisabled']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	prisonerofzenda0000anth	the prisoner of zenda	anthony hope	1945-01-01T00:00:00Z	1945.0	texts	eng	Arrowsmith			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-hory_kah_jel', 'fav-jene4']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	prisonerofzend0000anth	THE PRISONER OF ZENDA	ANTHONY HOPE	1898-01-01T00:00:00Z	1898.0	texts	eng				['internetarchivebooks', 'fav-supercalifra']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	prisonerofzenda0000anth_o7l3	The Prisoner of Zenda	Anthony Hope	1943-01-01T00:00:00Z	1943.0	texts	eng	Arrowsmith			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	prisonerofzendah0000anth	The Prisoner of Zenda (Heritage Press Edition)	Anthony Hope	1966-01-01T00:00:00Z	1966.0	texts	eng	Heritage Press			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	prisonerofzenda0000anth_n9a8_b0p9	The Prisoner Of Zenda	Anthony Hope	1937-01-01T00:00:00Z	1937.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	isbn_9781514879412	The Prisoner of Zenda: Illustrated	Anthony Hope	2015-07-08T00:00:00Z	2015.0	texts	eng	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'inlibrary', 'printdisabled']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	the-prisoner-of-zenda-2011-anthony-hope	The Prisoner Of Zenda (2011) - Anthony Hope	Anthony Hope	2011-01-01T00:00:00Z	2011.0	texts	eng		['The Prisoner Of Zenda', 'Anthony Hope']	The Prisoner Of Zenda (2011) - Anthony Hope	['opensource', 'fav-lordelton933']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	theprisonerofzen0000anth	the prisoner of zenda	anthony hope	1894-01-01T00:00:00Z	1894.0	texts	eng	puffin books			['internetarchivebooks', 'fav-jahanzeb_shah']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	bwb_KV-420-504	The prisoner of zenda	Anthony Hope	1924-11-01T00:00:00Z	1924.0	texts	eng				['internetarchivebooks']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	bwb_C0-ARO-970	The Prisoner Of Zenda	Anthony Hope	1968-01-01T00:00:00Z	1968.0	texts	eng	Magnum Wasy Eye Books			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	isbn_9781456314910	The prisoner of zenda	Anthony Hope	2018-01-01T00:00:00Z	2018.0	texts	eng	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'printdisabled']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	bwb_KS-479-532	The Prisoner of Zenda	Anthony Hope	2017-11-01T00:00:00Z	2017.0	texts	eng	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'inlibrary', 'printdisabled']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	bwb_C0-BPL-582	the prisoner of zenda	anthony hope	1960-01-01T00:00:00Z	1960.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	bwb_KV-423-572	the prisoner of zenda	anthony hope	1926-01-01T00:00:00Z	1926.0	texts	eng	george g. harrap & co. ltd.			['internetarchivebooks', 'fav-tman10']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	bwb_Y0-BMB-749	The Prisoner of Zenda	Anthony Hope	1968-01-01T00:00:00Z	1968.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	bwb_KV-475-821	The Prisoner of Zenda	Anthony Hope	1950-01-01T00:00:00Z	1950.0	texts		J. M. Dent & Sons Ltd.			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	bwb_S0-EKV-713	THE PRISONER OF ZENDA	ANTHONY HOPE	1898-01-01T00:00:00Z	1898.0	texts					['internetarchivebooks', 'fav-bryan_c', 'fav-tman10']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	prisonerofzenda0000unse_q4y1	the prisoner of zenda	Anthony Hope	1921-01-01T00:00:00Z	1921.0	texts					['internetarchivebooks']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	prisonerofzenda0000anth_e6g6	The Prisoner of Zenda	Anthony Hope	1894-01-01T00:00:00Z	1894.0	texts	English	Grosset & Dunlap, Publishers			['internetarchivebooks']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	bwb_KU-125-879	the prisoner of zenda	anthony hope	1994-01-01T00:00:00Z	1994.0	texts	eng	penguin books ltd			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-hemrique']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	prisonerofzenda0000unse_y5o8	The prisoner of zenda	Anthony Hope	1974-01-01T00:00:00Z	1974.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	prisonerofzendaa0000anth	The Prisoner of Zenda,a Pyramid Classic	Anthony Hope	1961-01-01T00:00:00Z	1961.0	texts	eng	Pyramid Books			['internetarchivebooks', 'inlibrary', 'printdisabled']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	prisonerofzenda10000anth	The Prisoner of Zenda 1968	ANTHONY HOPE	1968-01-01T00:00:00Z	1968.0	texts	eng	n/a			['internetarchivebooks', 'inlibrary', 'printdisabled']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	prisonerofzenda0000anth_n0n1	The Prisoner of Zenda	Anthony Hope	1898-01-01T00:00:00Z	1898.0	texts	eng				['internetarchivebooks', 'fav-rudyk1211', 'fav-thew_']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	prisonerzendabe00hopegoog	The Prisoner of Zenda: Being the History of Three Months in the Life of an English Gentleman	Anthony Hope	1898-01-01T00:00:00Z	1898.0	texts	English	Grosset & Dunlap		Book digitized by Google from the library of the New York Public Library and uploaded to the Internet Archive by user tpb.	['americana', 'fav-enemybrothers']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	tarzanofapes00burr_0	Tarzan of the Apes and the Prisoner of Zenda	['Edgar Rice Burroughs', 'Anthony Hope']	2006-01-01T00:00:00Z	2006.0	texts	eng	Signet Classics			['internetarchivebooks', 'delawarecountydistrictlibrary', 'americana', 'printdisabled', 'fav-certainty', 'fav-folhas_do_outono', 'fav-g_nesis_barrera', 'fav-isaiah_herrero', 'library_of_atlantis']		
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	Anthony Hope	isbn_9781854712172	the prisoner of zenda	anthony hope	1994-01-01T00:00:00Z	1994.0	texts	eng	Bloomsbury Books			['internetarchivebooks', 'inlibrary', 'printdisabled']		
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	Mrs. Humphry Ward	robertelsmere0000mrsh	Robert Elsmere	Mrs. Humphry Ward	1888-01-01T00:00:00Z	1888.0	texts	eng	MacMillan and Company, London			['internetarchivebooks']		
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	Mrs. Humphry Ward	robertelsmere0000mrsh_b6c7	Robert Elsmere	Mrs. Humphry Ward	1888-01-01T00:00:00Z	1888.0	texts	eng				['internetarchivebooks']		
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	Mrs. Humphry Ward	bwb_KU-140-658	ROBERT ELSMERE	Mrs. Humphry Ward	1889-01-01T00:00:00Z	1889.0	texts					['internetarchivebooks', 'fav-wfrei']		
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	Mrs. Humphry Ward	bwb_KU-140-616	Robert Elsmere	Mrs. Humphry Ward	1888-01-01T00:00:00Z	1888.0	texts	eng				['internetarchivebooks']		
/works/OL1487721W	Alas	Rhoda Broughton	Rhoda Broughton	alasanovel00brougoog	Alas!: A Novel	Rhoda Broughton	1891-01-01T00:00:00Z	1891.0	texts	English	Bentley	['byng', 'jim', 'burgoyne', 'amelia', 'replies', 'cries', 'marchant', 'cecilia', 'elizabeth', 'voice', 'good deal', 'ten years', 'young man', 'replies jim', 'great deal', 'public domain', 'poor dear', 'poor amelia', 'years ago', 'long time']	Book digitized by Google and uploaded to the Internet Archive by user tpb.	['americana', 'fav-jos924']		
/works/OL509889W	The Good Soldier	Ford Maddox Ford	Ford Madox Ford	goodsoldier0000ford_g1h4	the good soldier	ford madox ford	1951-01-01T00:00:00Z	1951.0	texts	eng	alfred a. knopf, inc			['internetarchivebooks', 'printdisabled', 'fav-hello_hello_there']		
/works/OL509889W	The Good Soldier	Ford Maddox Ford	Ford Madox Ford	isbn_9781541182097	The Good Soldier	Ford Madox Ford	2016-12-19T00:00:00Z	2016.0	texts	eng	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'inlibrary', 'printdisabled']		
/works/OL509889W	The Good Soldier	Ford Maddox Ford	Ford Madox Ford	bwb_S0-DSA-862	the good soldier	Ford Madox Ford	1972-01-01T00:00:00Z	1972.0	texts					['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL509889W	The Good Soldier	Ford Maddox Ford	Ford Madox Ford	goodsoldier0000ford_k6v7	the good soldier	ford madox ford	1927-01-01T00:00:00Z	1927.0	texts	eng				['internetarchivebooks', 'fav-jacob_waddell', 'fav-jonboneau']		
/works/OL509889W	The Good Soldier	Ford Maddox Ford	Ford Madox Ford	goodsoldier0000unse_j5d9	THE GOOD SOLDIER	FORD MADOX FORD	1955-01-01T00:00:00Z	1955.0	texts		VINTAGE BOOKS			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL509889W	The Good Soldier	Ford Maddox Ford	Ford Madox Ford	goodsoldiertaleo0000ford_g7p1	the good soldier: a tale of passion	ford madox ford	1960-01-01T00:00:00Z	1960.0	texts	eng	vintage books: new york			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL509889W	The Good Soldier	Ford Maddox Ford	Ford Madox Ford	isbn_9781482071672	The Good Soldier	Ford Madox Ford	2013-01-24T00:00:00Z	2013.0	texts	eng	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-jk1958']		
/works/OL509889W	The Good Soldier	Ford Maddox Ford	Ford Madox Ford	bwb_Y0-CIR-726	the good soldier	Ford Madox Ford	1955-01-01T00:00:00Z	1955.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-christianv74']		
/works/OL509889W	The Good Soldier	Ford Maddox Ford	Ford Madox Ford	isbn_9781544001241	The Good Soldier	Ford Madox Ford	2017-03-02T00:00:00Z	2017.0	texts	eng	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'inlibrary', 'printdisabled']		
/works/OL509889W	The Good Soldier	Ford Maddox Ford	Ford Madox Ford	bwb_W9-COM-375	THE GOOD SOLDIER	FORD MADOX FORD	1951-01-01T00:00:00Z	1951.0	texts	eng	Alfred A. knopf			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL509889W	The Good Soldier	Ford Maddox Ford	Ford Madox Ford	goodsoldier0000ford_k9i9	THE GOOD SOLDIER	FORD MADOX FORD	1955-01-01T00:00:00Z	1955.0	texts					['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-jk1958']		
/works/OL509889W	The Good Soldier	Ford Maddox Ford	Ford Madox Ford	bwb_Y0-ABF-595	THE GOOD SOLDIER	FORD MADOX FORD	1951-01-01T00:00:00Z	1951.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL509889W	The Good Soldier	Ford Maddox Ford	Ford Madox Ford	goodsoldier0000ford_l3n7	The Good Soldier: A Tale Of Passion	Ford Madox Ford	1955-01-01T00:00:00Z	1955.0	texts	English	Vintage Books, A Division Of Random House			['internetarchivebooks']		
/works/OL509889W	The Good Soldier	Ford Maddox Ford	Ford Madox Ford	bodleyheadfordma0001ford	The Bodley Head Ford Madox Ford, Vol I: The Good Soldier, Selected Memories, Poems	Ford Madox Ford	1962-01-01T00:00:00Z	1962.0	texts	eng	The Bodley Head			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-kevinsonline', 'fav-livrosethomas', 'fav-reinhard_nobel', 'fav-user52997']		
/works/OL509889W	The Good Soldier	Ford Maddox Ford	Ford Madox Ford	goodsoldiertaleo00ford_0	The good soldier	Ford Madox Ford	1990-01-01T00:00:00Z	1990.0	texts	eng	Penguin Books			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-alastairgreyson', 'fav-aliciav', 'fav-benw7189', 'fav-dnstoddart', 'fav-ecgtheow7943', 'fav-hellsbeth', 'fav-jrsalles', 'fav-kayesomething', 'fav-nathansr', 'fav-troublewillsoonbeover', 'binghamton-ol']		
/works/OL509889W	The Good Soldier	Ford Maddox Ford	Ford Madox Ford	isbn_9780141193120	The Good Soldier (The Times Romance Series)	Ford Madox Ford	2009-01-01T00:00:00Z	2009.0	texts	eng	Penguin Books			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-ronald_eugene']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula0000bram_e6c1	Dracula	Bram Stoker	1965-01-01T00:00:00Z	1965.0	texts	eng	The Heritage Press			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-anstep', 'fav-g_nesis_barrera', 'fav-jerry_cornelius', 'fav-kitty_greenaway', 'fav-leavesturninsideyou']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	draculamysteryst0000bram_z8o8	dracula: a mystery story	bram stoker	1897-01-01T00:00:00Z	1897.0	texts	eng	w. r. caldwell & co., new york			['internetarchivebooks', 'fav-g_nesis_barrera', 'fav-jeffrey_w_', 'fav-missnoblestar', 'fav-ubdav32']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula0000mrbr	Dracula	Mr Bram Stoker	1897-07-01T00:00:00Z	1897.0	texts	eng	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'fav-g_nesis_barrera']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula0000bram_t7r7	Dracula	Bram Stoker	1973-01-01T00:00:00Z	1973.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-bjt2000', 'fav-g_nesis_barrera']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	draculaamazoncla0000bram	Dracula (AmazonClassics Edition)	Bram Stoker	2017-01-01T00:00:00Z	2017.0	texts	eng	Amazon Publishing			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-daniil_nikel', 'fav-g_nesis_barrera', 'fav-revdlaurie']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_KU-314-467	DRACULA	Bram Stoker	1973-01-01T00:00:00Z	1973.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera', 'fav-kokigay108']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	ost-english-dracula00stok_bw	Dracula	Bram Stoker	1897-01-01T00:00:00Z	1897.0	texts	eng	Modern Library	['novel', 'horror', 'english literature', 'fiction', 'gothic', 'english', 'classics']		['opentextbooklibrary', 'patron-library-collection', 'fav-blossom792', 'fav-childofmorning', 'fav-lostokie', 'fav-pam_mertz', 'fav-ramap', 'fav-sam_evaskitas', 'fav-tubaliz1']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_P9-EIO-975	Dracula	Bram stoker	2008-01-01T00:00:00Z	2008.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera', 'fav-piss_in_the_sink', 'fav-sunday_saudade']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	isbn_9781623750282	dracula	bram stoker	2012-01-01T00:00:00Z	2012.0	texts	eng	archibald constable and company			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-anstep', 'fav-clowninaround', 'fav-g_nesis_barrera', 'fav-shees1993gmail']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	stoker-dracula-www.e-dition-etoile.-com	Stoker - Dracula	BRAM STOKER	1897-01-01T00:00:00Z	1897.0	texts	fre		livre	STOKER, BRAM  :  Dracula  -  Romans Fantastique & SF Écrit sous forme d’extraits de journaux personnels et de lettre, ce roman nous conte les aventures de Jonathan Harker, jeune clerc de notaire envoyé dans une contrée lointaine et mystérieuse, la Transylvanie, pour rencontrer un client étranger, le comte Dracula, qui vient d’acquérir une maison à Londres. Arrivé au château, lieu sinistre et inquiétant, Jonathan se rend vite compte qu’il n’a pas à faire à un client ordinaire... et qu’il est en réalité retenu prisonnier par son hôte... Inutile de vous en dire plus, chacun sait qui est le terrible comte Dracula, le célèbre vampire... Le pauvre Jonathan, et ses amis, ne sont pas au bout de leurs peines... Édition Ebooks libres et gratuits.   -  Parution le 01/01/2004 Www.eDitionEtoile.Com	['opensource', 'fav-mouyou_0']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula0000bram_h8k5	Dracula	Bram Stoker	1995-01-01T00:00:00Z	1995.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	in.ernet.dli.2015.184866	Dracula	Bram Stoker	1897-01-01T00:00:00Z	1897.0	texts	eng		IIIT	Book Source: Digital Library of India Item 2015.184866 dc.contributor.author: Bram Stoker dc.date.accessioned: 2015-07-07T18:10:35Z dc.date.available: 2015-07-07T18:10:35Z dc.date.digitalpublicationdate: 2007-03-02 dc.date.citation: 1897 dc.identifier.barcode: 5990010107939 dc.identifier.origpath: /rawdataupload/upload/0107/941 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/184866 dc.description.scanningcentre: IIIT, Allahabad dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 428 dc.format.mimetype: application/pdf dc.language.iso: English dc.publisher: Modern Library New York dc.rights: In Public Domain dc.source.library: University Of Allahabad dc.subject.classification: Literature dc.title: Dracula	['digitallibraryindia', 'JaiGyan', 'fav-alucard_gilbert', 'fav-bouncetiger', 'fav-charybdis99', 'fav-hermionel6', 'fav-hiperborea', 'fav-jaysonfowler', 'fav-just4comments', 'fav-kimkim7', 'fav-maru463', 'fav-mohtaq1980', 'fav-roberiodez', 'fav-sailorgamer', 'fav-trashsama', 'fav-ulixis', 'fav-wallflowerstudio']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula-ro	Dracula	Bram Stoker	1897-05-26T00:00:00Z	1897.0	texts	rum		['carte', 'horror']	Dracula - Bram Stoker Limba română	['booksbylanguage_romanian', 'booksbylanguage', 'fav-alinadori']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_T5-CUS-030	Dracula	Bram Stoker	1970-01-01T00:00:00Z	1970.0	texts					['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	draculaamystery00stokgoog	Dracula: A Mystery Story	Bram Stoker	1897-01-01T00:00:00Z	1897.0	texts	English	W. R. Caldwell		Book digitized by Google and uploaded to the Internet Archive by user tpb.	['americana', 'fav-roberiodez']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	DraculaByBramStokerPg345	Dracula by Bram Stoker Pg 345	Bram Stoker			texts	eng		['public domain books', 'Bram Stoker dracula']	Pdfland is sharing download links to Dracula by Bram stoker, a wonderful horror classic from 1897. Available in the public domain. Source: Gutenberg.org	['opensource', 'community']		
