openlibrary_work_key	selection_title	selection_author	retrieval_query	ia_num_found	ia_identifier	ia_title	ia_creator	ia_date	ia_year	ia_publisher	ia_subject	ia_description	ia_collection
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	alas-2000-uruguay	alas-2000-uruguay					ALAS URUGUAY	ALAS 2000 Si tu vocación es VOLAR aquí serás todo lo que puedas ser ESCUELA MILITAR DE AERONAUTICA URUGUAY	['pthomass-library', 'patron-library-collection']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	alaspoordarwinar0000unse	Alas, poor Darwin : arguments against evolutionary psychology		2000-01-01T00:00:00Z	2000.0	New York : Harmony Books	['Genetic psychology', 'Human evolution']	['p. ; cm', 'Includes index']	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-hakanakah', 'fav-james_milne']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	gov.uscourts.txwd.999387	United States v. Alas-Parada						This item represents a case in PACER, the U.S. Government's website for federal case data. This information is uploaded quarterly. To see our most recent version please use the source url parameter, linked below. To see the canonical source for this data, please consult PACER directly.	['usfederalcourts', 'USGovernmentDocuments', 'government-documents']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	gov.uscourts.vaed.455594	United States v. Alas						This item represents a case in PACER, the U.S. Government's website for federal case data. This information is uploaded quarterly. To see our most recent version please use the source url parameter, linked below. To see the canonical source for this data, please consult PACER directly.	['usfederalcourts', 'USGovernmentDocuments', 'government-documents']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	lasmejoresalas0000malp	Las mejores alas	Malpica, Toño, 1967-	2007-01-01T00:00:00Z	2007.0	México, D.F. : Ediciones Castillo	['Friendship -- Juvenile fiction', 'Wishes -- Juvenile fiction', 'Street children -- Juvenile fiction', 'Friendship -- Fiction', 'Wishes -- Fiction', 'Spanish language materials', 'Amistad -- Novela juvenil', 'Deseos -- Novela juvenil', 'Niños -- Novela juvenil', 'Friendship', 'Street children', 'Wishes']	"['127 pages : 20 cm', '""Gus es un niño de la calle que sueña con tener un avión para volar y estar cerca de las estrellas. Junto con sus amigos y en medio de la difícil situación en la que viven, conoce la alegría y la sencillez, así como el valor de la amistad. ¿Podrá hacer su anhelo realidad con los 4,765 pesos que cuesta el avión?""--Gonvill.com.mx', 'Gus was saving up all the money he earned to buy his own plane but when a friend needs an operation, he must decide between his dreams and his friendship', '""Edad lectora 10+""--Page 4 of cover']"	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-capetown5928', 'fav-industries_both', 'fav-nou09']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	bim_early-english-books-1475-1640_alas-poor-scholler-whit_wild-robert_1640	Alas poor scholler, whither wilt thou goe: ... 1640	Wild, Robert.	1640-01-01T00:00:00Z	1640.0	England : s.n.	['Books', 'microfilm']	Alas poor scholler, whither wilt thou goe: ... 1640.. Digitized from IA40310604-85 . Previous issue: bim_early-english-books-1475-1640_an-exposition-vppon-the-_wilcox-thomas_1585 . Next issue: bim_early-english-books-1475-1640_isahacs-inheritance-_wilkinson-edward_1603 .	['pub_early-english-books-1475-1640', 'bim_microfilm', 'microfilm']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	gov.uscourts.ilsd.80306	United States v. Hernandez-Alas						This item represents a case in PACER, the U.S. Government's website for federal case data. This information is uploaded quarterly. To see our most recent version please use the source url parameter, linked below. To see the canonical source for this data, please consult PACER directly.	['usfederalcourts', 'USGovernmentDocuments', 'government-documents']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	gov.uscourts.ned.61355	United States v. Alas-Miranda						This item represents a case in PACER, the U.S. Government's website for federal case data. If you wish to see the entire case, please consult PACER directly.	['usfederalcourts', 'USGovernmentDocuments', 'government-documents']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	gov.uscourts.nebraskab.176255	Victor A. Alas						This item represents a case in PACER, the U.S. Government's website for federal case data. This information is uploaded quarterly. To see our most recent version please use the source url parameter, linked below. To see the canonical source for this data, please consult PACER directly.	['usfederalcourts', 'USGovernmentDocuments', 'government-documents']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	gov.uscourts.nvd.120699	United States v. Alas-Valle						This item represents a case in PACER, the U.S. Government's website for federal case data. If you wish to see the entire case, please consult PACER directly.	['usfederalcourts', 'USGovernmentDocuments', 'government-documents']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	lasalasdelahormi459port	Las alas de la hormiga : sainete en prosa	Portillo, Eduardo M. del (Eduardo Muñoz), 1895-1951	1921-01-01T00:00:00Z	1921.0	Madrid : Impr. de La Correspondencia Militar		"['Imprint on cover: Madrid : Sociedad de Autores Españoles, 1921', ""No. 14, in vol. 459 with binder's title: Teatro Español : serie A""]"	['spandr', 'unclibraries', 'americana']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	gov.uscourts.utb.411102	Ivan M Oropeza and Johanna Alas						This item represents a case in PACER, the U.S. Government's website for federal case data. This information is uploaded quarterly. To see our most recent version please use the source url parameter, linked below. To see the canonical source for this data, please consult PACER directly.	['usfederalcourts', 'USGovernmentDocuments', 'government-documents']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	gov.uscourts.nynd.101978	Alas v. Champlain Valley Specialty of New York, Inc.						This item represents a case in PACER, the U.S. Government's website for federal case data. If you wish to see the entire case, please consult PACER directly.	['usfederalcourts', 'USGovernmentDocuments', 'government-documents']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	DTIC_ADP012747	DTIC ADP012747: Interfaces Correlation Effect in 2D GaAs/AlAs Heterostructures	Defense Technical Information Center	1998-06-01T00:00:00Z	1998.0		['DTIC Archive', 'Belousov, M. V.', 'Chernyshov, A. Y.', 'Kozin, I. E.', 'Gibbs, H. M.', 'Khitrova, G.', 'SAINT PETERSBURG STATE UNIV (RUSSIA)', '*QUANTUM WELLS', '*SUPERLATTICES', 'THICKNESS', 'INTERFACES', 'GALLIUM ARSENIDES', 'RUSSIA', 'ALUMINUM ARSENIDES', 'EXCITONS', 'SPECTRAL LINES', 'MOLECULAR BEAM EPITAXY.']	A single 4.5-nm GaAs quantum well (QW) is grown into GaAs/AlAs superlattices (SL). For a sample with 120-s growth interruptionS (GI) at the GaAs surfaces we have exciton linewidth the same as for best quality GaAs/AlAs thin QW with long time GI at bottom and top interfaces. For the sample wfth 120-s and 20-s GI at the GaAs and AlAs surfaces, respectively, the smallest linewidth (1.4 meV) occurs when the AlAs thickness is exactly an integer number of monolayers (ML). Then each AlAs surface almost reproduces the large-island GaAs surface just below it (interface correlation effect), providing a better AlAs surface on which the QW is grown.	['dticarchive', 'usgovernmentmirrors', 'government-documents']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	DTIC_ADP013070	DTIC ADP013070: Regular Trends in Fine Structure and Localization of Excitons in Type II GaAs/AlAs Superlattices With a Gradient of Composition	Defense Technical Information Center	2000-06-23T00:00:00Z	2000.0		['DTIC Archive', 'Baranov, P. G.', 'Romanov, N. G.', 'Hofstaetter, A.', 'Meyer, B. K.', 'Scharmann, A.', 'RUSSIAN ACADEMY OF SCIENCES SAINT PETERSBURG IOFFE PHYSICAL-TECHNICAL INST', '*QUANTUM WELLS', '*SUPERLATTICES', 'SPECTROSCOPY', 'GALLIUM ARSENIDES', 'MAGNETIC RESONANCE', 'RUSSIA', 'ALUMINUM ARSENIDES', 'EXCITONS', 'MOLECULAR BEAM EPITAXY.']	Optically detected magnetic resonance and level anticrossing spectroscopy were used to reveal regular trends in the behavior of the fine structure of excitons, their dynamic properties and localization at the opposite interfaces in type II GaAs/AlAs superlattices grown by MBE with a gradient of layer thicknesses in the SL plane.	['dticarchive', 'usgovernmentmirrors', 'government-documents']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	alasnegras0000gall	Alas negras	Gallego García, Laura, 1977-	2009-01-01T00:00:00Z	2009.0	[Madrid] : Laberinto	['Angels -- Juvenile fiction', 'Fantasy', 'Spanish language materials', 'Angels -- Fiction', 'Anges -- Romans, nouvelles, etc. pour la jeunesse', 'Fantasmes', 'Angels', 'Spanish language -- Reading materials']	['439 pages ; 23 cm', 'The angel Ahriel has reclaimed her freedom and gained her vengeance, but there is still more work to do']	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-alex_simba', 'fav-g_nesis_barrera']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	LaRegentaLeopoldoAlas	La Regenta - Leopoldo Alas	Leopoldo Alas	1900-01-01T00:00:00Z	1900.0		['Spain', 'Social life and customs', 'Fiction', 'Married people', 'Ficción', 'España', 'matrimonios', 'español', 'vida social', 'costumbres']	"La Regenta - Leopoldo Alas Proyecto Gutenberg, ref 17073 ""Escribió [Leopoldo] Alas su obra en tiempos no lejanos, cuando andábamos en aquella procesión del Naturalismo, marchando hacia el templo del arte con menos pompa retórica de la que antes se usaba, abandonadas las vestiduras caballerescas, y haciendo gala de la ropa usada en los actos comunes de la vida. A muchos imponía miedo el tal Naturalismo, creyéndolo portador de todas las fealdades sociales y humanas; en su mano veían un gran plumero con el cual se proponía limpiar el techo de ideales, que a los ojos de él eran como telarañas, y una escoba, con la cual había de barrer del suelo las virtudes, los sentimientos puros y el lenguaje decente. Creían que el Naturalismo substituía el Diccionario usual por otro formado con la recopilación prolija de cuanto dicen en sus momentos de furor los carreteros y verduleras, los chulos y golfos más desvergonzados. Las personas crédulas y sencillas no ganan para sustos en los días en que se hizo moda hablar de aquel sistema, como de una rara novedad y de un peligro para el arte. Luego se vio que no era peligro ni sistema, ni siquiera novedad, pues todo lo esencial del Naturalismo lo teníamos en casa desde tiempos remotos, y antiguos y modernos conocían ya la soberana ley de ajustar las ficciones del arte a la realidad de la naturaleza y del alma, representando cosas y personas, caracteres y lugares como Dios los ha hecho. Era tan sólo novedad la exaltación del principio, y un cierto desprecio de los resortes imaginativos y de la psicología espaciada y ensoñadora."" (Extracto del prólogo, de Benito Pérez Galdós)"	['booksbylanguage_spanish', 'booksbylanguage', 'fav-basquette', 'fav-t_lio_vin_cius']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	lasalasdeldinosa0000gaza	Las alas del dinosaurio	Gazan, Sissel-Jo, 1973- author	2011-01-01T00:00:00Z	2011.0	México : Alfaguara	['Police -- Denmark -- Copenhagen -- Fiction', 'Murder -- Denmark -- Copenhagen -- Fiction', 'Women graduate students -- Denmark -- Copenhagen -- Fiction', 'Evolution (Biology) -- Fiction', 'Policía -- Dinamarca -- Novela', 'Asesinato -- Dinamarca -- Novela', 'Evolution (Biology)', 'Murder', 'Police', 'Women graduate students', 'Denmark -- Copenhagen']	"['494 pages ; 24 cm', '""¿Puede alguien perder la vida por algo que ocurrió hace millones de años? Las alas del dinosaurio no es sólo un trepidante thriller científico repleto de intriga psicológica, sino también una apasionante historia de amor. Una novela sobre la naturaleza humana y los secretos que enturbian nuestras vidas""--Page 4 of cover', 'Translation of: Dinosaurens fijer']"	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	gov.uscourts.cand.417037	United States v. Alas-Avila						This item represents a case in PACER, the U.S. Government's website for federal case data. If you wish to see the entire case, please consult PACER directly.	['usfederalcourts', 'USGovernmentDocuments', 'government-documents']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	alas-2013-uruguay	alas-2013-uruguay					ALAS URUGUAY	ALAS 2014 Si tu vocación es VOLAR aquí serás todo lo que puedas ser ESCUELA MILITAR DE AERONAUTICA URUGUAY	['pthomass-library', 'patron-library-collection']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	alas-2019-uruguay	alas-2019-uruguay					ALAS URUGUAY	ALAS 2019 Si tu vocación es VOLAR aquí serás todo lo que puedas ser ESCUELA MILITAR DE AERONAUTICA URUGUAY	['pthomass-library', 'patron-library-collection']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	alas-babylon-pat-frank_202512	Alas, Babylon Pat Frank	Pat Frank	1959-01-01T00:00:00Z	1959.0		Post-Nuclear Apocalyptic	Post-Nuclear Apocalyptic  	['opensource', 'fav-yoshiyamadeep']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	alas-comix-1994	Alas Comix	Steve Willis (Editor), Aleksandar Zograf	1994-01-01T00:00:00Z	1994.0		['mini-comix', 'mini-comic']	Collects Alas Comix 1-3	['comics_inbox', 'comics', 'folkscanomy', 'fav-7374296576992', 'fav-charles_yeo', 'fav-jaunevertbleu', 'fav-karissa_sakumoto', 'fav-rashozo']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	alas-de-fuego-5-la-noche-mas-brillante-fan-traduccion-por-katia-y-monki-donki	Alas de Fuego #5, La Noche más Brillante - Fan-traducción por Katia y Monki_Donki	Katia_65	2025-02-14T00:00:00Z	2025.0		['Dragones', 'Lectura juvenil', 'Xenoficción', 'Alas de Fuego', 'Wings of Fire', 'Fan-traducción', 'Katia_65', 'Monki_Donki', 'The Brightest Night']	(Fan-traducción no oficial) Una tendrá el poder de las alas de fuego... Sol siempre se ha tomado muy en serio la profecía de los dragonets; Si los dragones de Pirria necesitan de ella, Cieno, Tsunami, Gloria y Nocturno para poner fin a la guerra, ella está dispuesta a intentarlo. Incluso tiene algunas buenas ideas sobre cómo hacerlo, si tan solo se molestaran en escucharla... Pero la impactante noticia de Oráculo ha sacudido la fe de Sol en su destino. ¿Es posible que alguien ponga fin a esta terrible guerra y elija a una nueva reina para los Alas Arenosas? ¿Y si todo lo que han pasado ha sido para nada? Secretos enterrados, sorpresas mortales y un lado inesperado de los carroñeros la esperan en las arenas movedizas del desierto, donde Sol debe decidir de una vez por todas: ¿Su destino ya está escrito? ¿O pueden cinco dragonets cambiar su destino y salvar el mundo... de la manera que ellos elijan?	['booksbylanguage_spanish', 'booksbylanguage', 'fav-lourdes_villalba']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	alas-de-fuego-la-profecia-novela-grafica	Alas De Fuego #1, La Profecía (Novela Gráfica)	Tui T. Sutherland	2021-06-17T00:00:00Z	2021.0		['Dragones', 'Lectura juvenil', 'Xenoficción', 'Mike Holmes', 'Alas de Fuego', 'Wings of Fire', 'Jorge Rizzo', 'The Dragonet Prophecy', 'Novela gráfica']	No todos los dragones quieren tener un destino... Cieno ha crecido en las profundidades de la montaña, junto con otros cuatro dragonets elegidos, como él, para cumplir una misteriosa profecía y poner fin a la guerra entre las tribus de dragones. Cieno no sabe si creer en la profecía, pero no se puede imaginar vivir sin sus mejores amigos. Así que cuando uno de ellos se ve amenazado los cinco entran en acción. Juntos escogerán la libertad por delante del destino, abandonarán la montaña y lucharán por la paz... a su manera.	['opensource', 'fav-bookbird789']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	alasnovel01brou1	Alas! : a novel	Broughton, Rhoda, 1840-1920	1890-01-01T00:00:00Z	1890.0	London : R. Bentley and Son		"['3 v. ; 18 cm', 'Title in red and black; head and tailpieces', 'Decorative cover', ""Publisher's advertisement: 6 p. (at end of v. 3)""]"	['19thcennov', 'university_of_illinois_urbana-champaign', 'americana']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	manualzilla-id-6410851	coupe pavé - ALAS du CEA de Marcoule					['manualzilla', 'manuals']		['manuals_contributions', 'manuals']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	DTIC_ADP013276	DTIC ADP013276: Large Increase of Electron Mobility in a Modulation-Doped AlGaAs/GaAs/AlGaAs Quantum Well with an Inserted Thin AlAs Barrier	Defense Technical Information Center	2001-06-01T00:00:00Z	2001.0		['DTIC Archive', 'Pozela, K.', 'Poleza, J.', 'Juciene, V.', 'SEMICONDUCTOR PHYSICS INST VILNIUS (LITHUANIA)', '*ELECTRON SCATTERING', 'QUANTUM THEORY', 'QUANTUM WELLS', 'ALUMINUM GALLIUM ARSENIDES', 'BARRIERS', 'PHONONS', 'ELECTRON MOBILITY', 'LITHUANIA.']	The electron (polar optical (PO)) phonon scattering mechanisms which determine the electron mobility in a Al(0.25)Ga(0.75) As/GaAs/Al(0.25) Ga(0.75). As quantum well (QW) with an inserted thin AlAs barrier are considered. It is shown that the decrease of the second subband electron scattering by PO-phonon emission is responsible for the large increase of the mobility in the QW with the inserted barrier.	['dticarchive', 'usgovernmentmirrors', 'government-documents']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	gov.uscourts.ilnb.1194139	Gerson Daniel Alas						This item represents a case in PACER, the U.S. Government's website for federal case data. If you wish to see the entire case, please consult PACER directly.	['usfederalcourts', 'USGovernmentDocuments', 'government-documents']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	arxiv-cond-mat0501722	Experimental Observation of Kondo-Fano Resonant Tunneling in Silicon-Doped GaAs/AlAs Multiple Quantum Wells	['S. J. Xu', 'S. -J. Xiong', 'J. Liu', 'H. Z. Zheng', 'F. C. Zhang']	2006-02-23T00:00:00Z	2006.0			We report experimental observation of Kondo-Fano resonant tunneling in Si-doped GaAs/AlAs multiple quantum wells. The spectrum of differential tunneling conductance at low bias shows a strong temperature dependent resonance, whose peak is split in the presence of a magnetic field, characteristic of a Kondo resonance. The data is well explained as a resonant tunneling of conduction electrons at the Fermi level through the doped silicon impurity states inside the wells by using an impurity Anderson model. The Coulomb blockade resonance of the impurity states induces a Fano dip above the Kondo resonance.	['arxiv', 'journals']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	DTIC_ADP013025	DTIC ADP013025: Optical Absorption and Birefringence in GaAs/AlAs MQW Structures Due to Intersubband Electron Transitions	Defense Technical Information Center	2000-06-23T00:00:00Z	2000.0		['DTIC Archive', 'Vorobjev, L. E.', 'Danilov, S. N.', 'Titkov, I. E.', 'Firsov, D. A.', 'Shalygin, V. A.', 'RUSSIAN ACADEMY OF SCIENCES SAINT PETERSBURG IOFFE PHYSICAL-TECHNICAL INST', '*ELECTROOPTICS', '*MULTIPLE QUANTUM WELLS', 'GALLIUM ARSENIDES', 'INFRARED LASERS', 'RADIATION ABSORPTION', 'QUANTIZATION', 'BIREFRINGENCE', 'RUSSIA', 'ALUMINUM ARSENIDES', 'ELECTRON TRANSITIONS', 'INTERMEDIATE INFRARED RADIATION.']	For the first time the electrooptical phenomena due to intersubband electron transitions were investigated in GaAs/AlAs MQW structures. These structures are purposed for creation a mid infrared laser of new type. Experimental results on electron redistribution between size- quantization levels under electron heating were obtained up to electric field of 3500 V/cm.	['dticarchive', 'usgovernmentmirrors', 'government-documents']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	zurita-alas-clarin-leopoldo	Zurita Alas Clarin Leopoldo	Leopoldo Alas «Clarín»				Elejandria	"Año de la primera publicación: 1886 Edición: B. Rodríguez Serra, 1900 Perteneciente en su origen a la obra ""Pipá"""	['opensource']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	gov.uscourts.ilnb.1126972	Clara L Alas						This item represents a case in PACER, the U.S. Government's website for federal case data. If you wish to see the entire case, please consult PACER directly.	['usfederalcourts', 'USGovernmentDocuments', 'government-documents']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	0136-pdf-islam-translation-bengali-language-al-muhafajatu-alas-sunnah	0136 Pdf Islam Translation Bengali Language Al Muhafajatu Alas Sunnah					zzzzzz	zzzzz	['rabieaaa2022', 'audio_religion']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	conlasalasrotasc13915diez	Con las alas rotas : comedia en un acto y en prosa	Diez del Corral, Eduardo	1918-01-01T00:00:00Z	1918.0	Madrid : R. Velasco [impresor]		Author's autograph in copy 1	['spandr', 'unclibraries', 'americana']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	614alastlab-w-alartdad-alas-hrb-ar_PTIFF	614alastlab-w-alartdad-alas-hrb-ar_PTIFF					['Aljam3aLibrary', 'المكتبة الجامعة']	الاستلاب و الارتداد : الاسلام بين روجيه غارودى و نصر حامد ابو زيد قامت برفعه لهذا الموقع المكتبة الجامعة uploaded by Aljam3aLibrary www.aljam3a-library.com تطبيق الأندرويد تطبيق الآيفون والآيباد برمجة وتطوير محمد الجامع	['aljam3alibrary', 'booksbylanguage_arabic', 'booksbylanguage', 'fav-mohamed_hussien_56']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	irma-carranza-compartiendo-mis-alas-1979-correciones	COMPARTIENDO MIS ALAS	Irma Carranza	1979-09-21T00:00:00Z	1979.0		['poetry', 'poesía', 'Latin American', 'latinoamericana', 'irma carranza']	This copy of her poetry book belonged to it's author Irma Carranza and contains her handwritten corrections. Esta copia de su libro de poesía, perteneció a su autora y contiene las correcciones manuscritas que ella misma le realizó. 	['booksbylanguage_spanish', 'booksbylanguage', 'fav-sergio_rodr_guez_carranza']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	alasiamaprussia01unkngoog	Alas! I am a Prussian;	Prussian	1916-01-01T00:00:00Z	1916.0	New York, J. a. J. Tibbals	World War, 1914-1918	Book digitized by Google from the library of the New York Public Library and uploaded to the Internet Archive by user tpb.	['americana', 'fav-sottunar']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	alas-2015-uruguay	alas-2015-uruguay					ALAS URUGUAY	ALAS 2015 Si tu vocación es VOLAR aquí serás todo lo que puedas ser ESCUELA MILITAR DE AERONAUTICA URUGUAY	['pthomass-library', 'patron-library-collection']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	alassobredelftwi0000unse	Alas sobre Delft/ Wings over Delft		2009-01-01T00:00:00Z	2009.0	Oniro		pages	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-eilishlk']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	alas-1997-uruguay	ALAS 1997 Uruguay					ALAS URUGUAY	ALAS 1997 Si tu vocación es VOLAR aquí serás todo lo que puedas ser ESCUELA MILITAR DE AERONAUTICA URUGUAY	['pthomass-library', 'patron-library-collection']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	LasAlasDePeron	Las Alas De Peron	Ricardo Burzaco, Editorial Da Vinci	1995-01-01T00:00:00Z	1995.0		['Aviacion', 'aircraft', 'historia', 'history', 'Peron']	Las Alas de Perón	['booksbylanguage_spanish', 'booksbylanguage', 'fav-kantiano']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	LasAlasDePeronRBurzacoDaVinci1995	Las Alas De Peron R Burzaco Da Vinci 1995					['Aviación', 'Historia']	Las Alas De Peron R Burzaco Da Vinci 1995	['booksbylanguage_spanish', 'booksbylanguage', 'fav-kantiano', 'fav-laskoinq', 'fav-mariano_porta', 'fav-nikos3194', 'fav-pycouse']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	gov.uscourts.ksd.122441	United States v. Tolentino-Alas						This item represents a case in PACER, the U.S. Government's website for federal case data. This information is uploaded quarterly. To see our most recent version please use the source url parameter, linked below. To see the canonical source for this data, please consult PACER directly.	['usfederalcourts', 'USGovernmentDocuments', 'government-documents']
/works/OL1487721W	Alas	Rhoda Broughton	"title:""Alas"" AND mediatype:texts"	622	volarsinalascome1131cata	Volar sin alas : comedia en cinco actos y en prosa	Catalina, Juan, 1830-1870	1867-01-01T00:00:00Z	1867.0	Madrid : Impr. de J. Rodríguez		"['On cover: El Teatro', ""No. 1, in vol. 113 with binder's title: Teatro Español : serie A""]"	['spandr', 'unclibraries', 'americana']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldier0000mitc	The good soldier	Mitchell, Julian, 1935- author	2010-01-01T00:00:00Z	2010.0	London : Oberon Books	['Married people -- Drama', 'Married people']	"['103 pages ; 21 cm', '""\'This is the saddest story I have ever heard.\' Sobegins Julian Mitchell\'s stage adaptation of Ford Madox Ford\'s classic novel, The Good Soldier, a tale of deceit, delusion, and disintegrating marriage in pre-war Britain. Two seemingly upstanding couples find their friendships enveloped by scandal and tragedy, as the facade of wealth and privilege falls away and details of their indiscretions emerge']"	['internetarchivebooks', 'printdisabled', 'cua-ol', 'rochester-ol']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldiersweik0000unse	The Good Soldier Sweik (Svejk)	Jaroslav Hasek	1946-01-01T00:00:00Z	1946.0	Penguin Books			['printdisabled', 'internetarchivebooks', 'inlibrary']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldier0000unse_n8d5	the good soldier		2008-01-01T00:00:00Z	2008.0				['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-sunday_saudade']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	goodsoldierschwe0000unse	The Good Soldier: Schweik		1963-01-01T00:00:00Z	1963.0				['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-bookhunter222']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	militantchristia00pitt	The militant Christian; or, The good soldier of Jesus Christ		1816-01-01T00:00:00Z	1816.0	Pittsburgh: published for the subscribers. Robert Ferguson & Co. Print	['Christian life', 'Bibliography']	Subscribers' names at end of volume	['university_pittsburgh', 'americana', 'fav-awba', 'fav-mlmoore57']
/works/OL509889W	The Good Soldier	Ford Maddox Ford	"title:""The Good Soldier"" AND mediatype:texts"	97	bim_eighteenth-century_the-good-soldier-of-jesu_blyth-samuel-of-bolton_1754	The good soldier of Jesus Christ characterized. In a sermon preached at Birmingham, March 31, and at Coseley, April 7. occasioned by the sudden and much-lamented death of Reverend Mr. S. Bourn, who died March 22, 1754, in the 66th year of his age. By S. Blyth. 1754	Blyth, Samuel, of Bolton.	1754-01-01T00:00:00Z	1754.0		['Language & Literature', 'Literary And Political Reviews', 'General Interest Periodicals--United Kingdom', 'Law', 'Philosophy & Religion', 'Fine & Performing Arts', 'Social Sciences', 'History', 'History--History of North And South America', 'Books', 'microfilm']	The good soldier of Jesus Christ characterized. In a sermon preached at Birmingham, March 31, and at Coseley, April 7. occasioned by the sudden and much-lamented death of Reverend Mr. S. Bourn, who died March 22, 1754, in the 66th year of his age. By S. Blyth. 1754.. Digitized from IA40313602-73 . Previous issue: bim_eighteenth-century_sermons-by-hugh-blair-_blair-hugh_1794 . Next issue: bim_eighteenth-century_catechisme-historique-_fleury-claude_1740 .	['pub_eighteenth-century', 'bim_microfilm', 'microfilm']
