work_key	jstor_mentions	openalex_snapshot_mentions	ol_edition_counts	htrc_ol_dump_match_summary_v2	canonical	title	author	type_threshold	type_kmeans
/works/OL1528716W	0.0	0.0	5	1.0	0.0	My Japanese prince	Archibald Clavering Gunter	B_popular_unscholarly	
/works/OL1528721W	0.0	0.0	12	1.0	0.0	Mr. Potter of Texas	Archibald Clavering Gunter	B_popular_unscholarly	
/works/OL1528775W	0.0	0.0	3	3.0	0.0	Making over Martha	Julie Mathilde Lippmann	B_popular_unscholarly	
/works/OL1528785W	0.0	0.0	204	3.0	0.0	Five Little Peppers and How They Grew	Margaret Sidney	B_popular_unscholarly	
/works/OL1528794W	0.0	0.0	77	1.0	0.0	Five Little Peppers Midway	Margaret Sidney	B_popular_unscholarly	
/works/OL1528804W	0.0	0.0	1	0.0	0.0	A new departure for girls	Margaret Sidney	D_forgotten	
/works/OL1528807W	0.0	0.0	4	0.0	0.0	Polly Pepper's book	Margaret Sidney	B_popular_unscholarly	
/works/OL1528813W	0.0	0.0	8	0.0	0.0	Five little Peppers in the little brown house	Margaret Sidney	B_popular_unscholarly	
/works/OL1528814W	0.0	0.0	3	1.0	0.0	The judges' cave	Margaret Sidney	B_popular_unscholarly	
/works/OL1528815W	0.0	0.0	3	1.0	0.0	A Little Maid of Boston Town	Margaret Sidney	B_popular_unscholarly	
/works/OL1528818W	0.0	0.0	6	1.0	0.0	Our Davie Pepper	Margaret Sidney	B_popular_unscholarly	
/works/OL1528820W	0.0	0.0	15	0.0	0.0	Phronsie Pepper	Margaret Sidney	B_popular_unscholarly	
/works/OL1528824W	0.0	0.0	26	2.0	0.0	Five little Peppers at school	Margaret Sidney	B_popular_unscholarly	
/works/OL1528826W	0.0	0.0	60	2.0	0.0	Five Little Peppers Grown Up	Margaret Sidney	B_popular_unscholarly	
/works/OL1528827W	0.0	0.0	77	0.0	0.0	Five Little Peppers Abroad	Margaret Sidney	B_popular_unscholarly	
/works/OL15290077W	0.0	2.0	12	0.0	0.0	The Portable Mark Twain	Mark Twain	A_true_canon	
/works/OL15290410W	0.0	0.0	1	0.0	0.0	The adventures of Phyllis	Bessie Marchant	D_forgotten	
/works/OL15291191W	0.0	0.0	1	0.0	0.0	Cante teca	Bunyan, John	D_forgotten	
/works/OL15291342W	0.0	1.0	2	0.0	0.0	The citizen of the world and The bee	Goldsmith, Oliver	A_true_canon	
/works/OL1529145W	0.0	0.0	1	0.0	0.0	How Jack Mackenzie won his epaulettes	William Gordon Stables	D_forgotten	
/works/OL1529156W	0.0	0.0	1	0.0	0.0	The pearl divers and Crusoes of the Sargasso Sea	William Gordon Stables	D_forgotten	
/works/OL1529162W	0.0	0.0	2	0.0	0.0	To Greenland and the Pole	William Gordon Stables	B_popular_unscholarly	
/works/OL1529192W	0.0	0.0	1	0.0	0.0	Two young patriots	Tomlinson, Everett Titsworth	D_forgotten	
/works/OL15293333W	0.0	0.0	1	0.0	0.0	Bernardo & Laurette	Marguerite Bouvet	D_forgotten	
/works/OL15299477W	0.0	2.0	1	0.0	0.0	The pastoral loves of Daphnis and Chloe	Longus.	C_scholarly_obscure	
/works/OL15300751W	1.0	1.0	12	2.0	0.0	The son of a servant	August Strindberg	A_true_canon	
/works/OL15301292W	0.0	0.0	45	0.0	0.0	Korolʹ, dama, valet	Vladimir Vladimirovich Nabokov	B_popular_unscholarly	
/works/OL15301657W	0.0	1.0	127	0.0				A_true_canon	
/works/OL15301658W	0.0	1.0	52	2.0				A_true_canon	
/works/OL15301659W	0.0	0.0	91	4.0	0.0	The Mutiny of the Elsinore	Jack London	B_popular_unscholarly	
/works/OL15302324W	0.0	0.0	6	0.0	0.0	T̤ilism-i hoshrubā	Muḥammad Ḥusain Jāh	B_popular_unscholarly	
/works/OL15304774W	0.0	24.0	42	0.0				A_true_canon	
/works/OL15307348W	0.0	0.0	1	0.0	0.0	Pat the lighthouse boy	Evelyn Everett-Green	D_forgotten	
/works/OL15308487W	0.0	0.0	1	1.0	0.0	The brethren of Mount Atlas	Hugh E. M. Stutfield	D_forgotten	
/works/OL15308960W	0.0	2.0	10	0.0	0.0	Works of H.G. Wells	H. G. Wells	A_true_canon	
/works/OL15309606W	0.0	2.0	10	0.0	0.0	Cautionary Tales for Children	Belloc, Hilaire	A_true_canon	
/works/OL15310036W	0.0	0.0	4	0.0	0.0	The victory of Mary Christopher	Harvey Reeves Calkins	B_popular_unscholarly	
/works/OL15310451W	0.0	0.0	1	0.0	0.0	Gertrude of Denmark	Lillie Buffum Chace Wyman	D_forgotten	
/works/OL15312056W	0.0	0.0	1	0.0	0.0	The almosts	Helen. [from old catalog] MacMurchy	D_forgotten	
/works/OL15312695W	0.0	0.0	5	0.0	0.0	In shṭurm	Sholem Aleichem	B_popular_unscholarly	
/works/OL1531468W	0.0	0.0	1	0.0	0.0	Eagle-feather	Catherine I. Dodd	D_forgotten	
/works/OL1531621W	0.0	0.0	2	0.0	0.0	Aunt Dorothy	Margaret Junkin Preston	B_popular_unscholarly	
/works/OL15317448W	0.0	0.0	1	0.0	0.0	Passing by	Elliott Merrick	D_forgotten	
/works/OL15320517W	0.0	2.0	27	0.0	0.0	The Father Brown stories	Chesterton, G. K.	A_true_canon	
/works/OL153210W	0.0	1.0	2	0.0	0.0	Hannibal's elephants	Alfred Powers	A_true_canon	
/works/OL153212W	1.0	0.0	5	0.0	0.0	Marooned in Crater Lake	Alfred Powers	B_popular_unscholarly	
/works/OL15323398W	0.0	1.0	2	0.0	0.0	After the fireworks	Aldous Huxley	A_true_canon	
/works/OL15323404W	0.0	1.0	2	0.0	0.0	Young Archimedes	Aldous Huxley	A_true_canon	
/works/OL15323645W	0.0	0.0	2	1.0	0.0	Two true California stories	J. Vinton Webster	B_popular_unscholarly	
/works/OL153237W	0.0	1.0	4	0.0	0.0	Creative writing for advanced college classes	George Guion Williams	A_true_canon	
/works/OL15324736W	0.0	0.0	2	0.0	0.0	Oowikapun, or, How the Gospel reached the Nelson River Indians	Egerton R. Young	B_popular_unscholarly	
/works/OL15326628W	0.0	0.0	1	0.0	0.0	The woman who came at night	Barton, Bruce	D_forgotten	
/works/OL15329355W	0.0	0.0	2	0.0	0.0	Milton Lyrics: L'allegro, Il Penseroso, Comus, and Lycidas	Milton, John	B_popular_unscholarly	
/works/OL15330911W	0.0	1.0	1	0.0	0.0	Best supernatural stories of H. P. Lovecraft	H. P. Lovecraft	C_scholarly_obscure	
/works/OL15331047W	0.0	0.0	1	0.0	0.0	Notes on writing weird fiction	H. P. Lovecraft	D_forgotten	
/works/OL15331099W	0.0	0.0	1	0.0	0.0	The weird shadow over Innsmouth	H. P. Lovecraft	D_forgotten	
/works/OL1533160W	0.0	0.0	2	0.0	0.0	Phil Vernon and his school-masters	Byron Alden Brooks	B_popular_unscholarly	
/works/OL15332376W	0.0	2.0	47	0.0	0.0	The Complete Short Stories of Ernest Hemingway	Ernest Hemingway	A_true_canon	
/works/OL1533282W	0.0	0.0	1	0.0	0.0	Household arts. Teachers' manual and course of study for grades 7 to 10, inclusive	Massachusetts. Board of Education.	D_forgotten	
/works/OL15333975W	0.0	0.0	2	0.0	0.0	Miss Nonentity	L. T. Meade	B_popular_unscholarly	
/works/OL15334066W	0.0	0.0	1	0.0	0.0	How Edith McGillcuddy met R.L.S	John Steinbeck	D_forgotten	
/works/OL15336996W	0.0	1.0	1	3.0				A_true_canon	
/works/OL15339380W	0.0	0.0	1	0.0	0.0	The great gold rush	William Henry Pope Jarvis	D_forgotten	
/works/OL15343015W	0.0	0.0	1	0.0	0.0	Neville Trueman	W. H. Withrow	D_forgotten	
/works/OL15344815W	1.0	0.0	2	0.0	0.0	Stories of Michael Robartes and his friends	Yeats, W. B.	B_popular_unscholarly	
/works/OL15345521W	21.0	0.0	1	0.0	1.0	The good soldier	Jaroslav Hašek	C_scholarly_obscure	
/works/OL15345666W	0.0	0.0	1	0.0	0.0	More tales by Polish authors	Else Cecilia Mendelssohn Benecke	D_forgotten	
/works/OL15345902W	0.0	0.0	2	0.0	0.0	Out of the Unknown	A. E. van Vogt	B_popular_unscholarly	
/works/OL15345936W	0.0	0.0	9	0.0	0.0	The Weapon Makers	A. E. van Vogt	B_popular_unscholarly	
/works/OL15346958W	1.0	6.0	12	0.0	0.0	The Bottle Imp	Robert Louis Stevenson	A_true_canon	
/works/OL15347059W	0.0	0.0	1	0.0	0.0	Bayard's courier	B. K. Benson	D_forgotten	
/works/OL15348363W	0.0	0.0	1	0.0	0.0	The Strand Magazine	various.	D_forgotten	
/works/OL153486W	0.0	0.0	3	0.0	0.0	The Best Short Stories of 1921	O'Brien, Edward Joseph Harrington	B_popular_unscholarly	
/works/OL153488W	0.0	0.0	2	0.0	0.0	The Best Short Stories of 1941	O'Brien, Edward Joseph Harrington	B_popular_unscholarly	
/works/OL15348W	2.0	1.0	36	0.0	0.0	Sentiero dei nidi di ragno	Italo Calvino	A_true_canon	
/works/OL15352436W	0.0	0.0	1	0.0				D_forgotten	
/works/OL1535251W	0.0	0.0	1	0.0	0.0	Dramatized tales; novels, short stories, poems, legends, and fairy tales, together with their dramatizations	Brooklyn Public Library.	D_forgotten	
/works/OL15352798W	0.0	0.0	2	0.0	0.0	The works of Robert Louis Stevenson, in one volume	Robert Louis Stevenson	B_popular_unscholarly	
/works/OL15352802W	0.0	0.0	1	1.0	0.0	Number 49 Tinkham Street	C. Emma Cheney	D_forgotten	
/works/OL15352851W	0.0	0.0	1	0.0	0.0	The boys of 1745 at the capture of Louisbourg	Otis, James	D_forgotten	
/works/OL15353515W	0.0	0.0	1	1.0	0.0	The new Gulliver and other stories	Barry Pain	D_forgotten	
/works/OL15353522W	0.0	0.0	1	0.0	0.0	Snarleyyow	Frederick Marryat	D_forgotten	
/works/OL15354212W	0.0	0.0	1	0.0	0.0	Menotah	John Trevena	D_forgotten	
/works/OL15354214W	0.0	1.0	2	0.0				A_true_canon	
/works/OL153542W	0.0	1.0	3	0.0	0.0	Lucifer at large	C. John McCole	A_true_canon	
/works/OL15354924W	0.0	0.0	2	0.0	0.0	Heaven on earth	Gerald Thorne	B_popular_unscholarly	
/works/OL15354925W	0.0	0.0	1	0.0	0.0	Loma, a citizen of Venus	William Windsor	D_forgotten	
/works/OL15355185W	0.0	0.0	1	0.0	0.0	Sim Greene	Richard Taylor Wiley	D_forgotten	
/works/OL15356138W	0.0	0.0	1	0.0	0.0	Bernie Babcock	Bernie Babcock	D_forgotten	
/works/OL15356141W	0.0	0.0	1	0.0	0.0	The story of Abraham Lincoln's romance	Bernie Babcock	D_forgotten	
/works/OL15357340W	0.0	0.0	1	0.0	0.0	Lion, the mastiff	Annie G. Savigny	D_forgotten	
/works/OL15357358W	0.0	0.0	1	0.0				D_forgotten	
/works/OL15357449W	0.0	15.0	2	0.0				A_true_canon	
/works/OL15358404W	0.0	1.0	1	0.0	0.0	A Laodicean, or, The castle of the De Stancys	Hardy, Thomas	C_scholarly_obscure	
/works/OL15358780W	0.0	0.0	1	1.0	0.0	The island of anarchy	E. W.	D_forgotten	
/works/OL15359249W	0.0	6.0	1	0.0				C_scholarly_obscure	
/works/OL1536149W	0.0	0.0	1	0.0	0.0	Youth's noble path	Frederick James Gould	D_forgotten	
/works/OL15363420W	0.0	0.0	1	0.0	0.0	Stories of the French revolution	Montgomery, Walter,	D_forgotten	
/works/OL15365145W	0.0	0.0	1	0.0	0.0	Raggylug, the cottontail rabbit	Ernest Thompson Seton	D_forgotten	
/works/OL15365416W	0.0	0.0	1	0.0	0.0	Neville Trueman, the pioneer preacher	W. H. Withrow	D_forgotten	
/works/OL15365468W	0.0	0.0	1	0.0				D_forgotten	
/works/OL15365629W	0.0	0.0	1	0.0				D_forgotten	
/works/OL15365894W	0.0	0.0	1	0.0	0.0	Captives three	James A. Braden	D_forgotten	
/works/OL15366013W	0.0	0.0	1	0.0	0.0	A visit to the spring on the hillside, or, The temperance question	R. T. K.	D_forgotten	
/works/OL15366875W	0.0	1.0	1	0.0	0.0	Love and life	Yonge, Charlotte Mary	C_scholarly_obscure	
/works/OL15368373W	0.0	2.0	1	0.0	0.0	Festschrift	Vilhelm Ludwig Peter Thomsen	C_scholarly_obscure	
/works/OL1536970W	0.0	0.0	1	0.0	0.0	How Little Cedric became a knight	Harrison, Elizabeth	D_forgotten	
/works/OL1536993W	0.0	0.0	3	0.0	0.0	The legend of the Christ child	Harrison, Elizabeth	B_popular_unscholarly	
/works/OL1537000W	0.0	1.0	6	1.0	0.0	In story-land	Harrison, Elizabeth	A_true_canon	
/works/OL15370282W	0.0	0.0	2	0.0	0.0	The Colony	Mary Vigliante	B_popular_unscholarly	
/works/OL1537051W	0.0	0.0	2	1.0	0.0	The house of the sphinx	Henry Ridgely Evans	B_popular_unscholarly	
/works/OL15374208W	0.0	0.0	1	0.0	0.0	The sisters	Georg Ebers	D_forgotten	
/works/OL153748W	0.0	0.0	2	0.0	0.0	Drums against Frontenac	Harvey Chalmers	B_popular_unscholarly	
/works/OL153750W	1.0	0.0	3	0.0	0.0	West to the setting sun	Harvey Chalmers	B_popular_unscholarly	
/works/OL15375223W	0.0	1.0	13	0.0				A_true_canon	
/works/OL15376292W	0.0	0.0	8	0.0	0.0	The camp fire girls amid the snows	Margaret O'Bannon Womack Vandercook	B_popular_unscholarly	
/works/OL15376297W	0.0	0.0	7	0.0	0.0	The girl scouts in Beechwood Forest	Margaret O'Bannon Womack Vandercook	B_popular_unscholarly	
/works/OL15376429W	0.0	0.0	1	0.0	0.0	The Triumph of the Rat	Robins, Denise	D_forgotten	
/works/OL15376438W	0.0	0.0	4	0.0	0.0	Heavy Clay	Robins, Denise	B_popular_unscholarly	
/works/OL15376444W	0.0	0.0	1	0.0	0.0	The Dark Death	Robins, Denise	D_forgotten	
/works/OL15376733W	0.0	0.0	6	0.0	0.0	Family Holiday	Robins, Denise	B_popular_unscholarly	
/works/OL15377267W	0.0	1.0	1	0.0				C_scholarly_obscure	
/works/OL15377551W	0.0	0.0	1	0.0	0.0	Louisiana and Texas for the winter tourist ...		D_forgotten	
/works/OL15377742W	0.0	0.0	1	0.0	0.0	Commodore Junk	George Manville Fenn	D_forgotten	
/works/OL15377743W	0.0	0.0	1	0.0	0.0	Crowded out o' Crofield	William Osborn Stoddard	D_forgotten	
/works/OL15378100W	3162.0	189.0	20	0.0	0.0	Chaucer	Chaucer, Geoffrey	A_true_canon	
/works/OL15378541W	0.0	0.0	1	0.0	0.0	Crowns, Pounds, and Guineas	Robins, Denise	D_forgotten	
/works/OL15378700W	0.0	1.0	7	0.0	0.0	Life and Love	Robins, Denise	A_true_canon	
/works/OL15378822W	0.0	0.0	1	0.0	0.0	Love Game	Robins, Denise	D_forgotten	
/works/OL15379306W	0.0	0.0	1	0.0	0.0	Jane Allen of the sub-team	Edith Bancroft	D_forgotten	
/works/OL15379873W	0.0	0.0	1	0.0	0.0	The other girls	A. D. T. Whitney	D_forgotten	
/works/OL15379987W	0.0	0.0	2	0.0	0.0	Edward Burton	Wood, Henry	B_popular_unscholarly	
/works/OL15379W	1.0	0.0	27	0.0	0.0	The day boy and the night girl	MacDonald, George	B_popular_unscholarly	
/works/OL15380917W	0.0	0.0	3	0.0	0.0	Little We Know	Robins, Denise	B_popular_unscholarly	
/works/OL15381078W	0.0	0.0	9	0.0	0.0	Sweet Sorrow	Robins, Denise	B_popular_unscholarly	
/works/OL15381081W	0.0	0.0	9	0.0	0.0	This One Night	Robins, Denise	B_popular_unscholarly	
/works/OL15381128W	0.0	4.0	19	0.0	0.0	Der Funke Leben	Remarque, Erich Maria	A_true_canon	
/works/OL15382450W	0.0	0.0	2	0.0	0.0	What Matters Most	Robins, Denise	B_popular_unscholarly	
/works/OL15382475W	1.0	0.0	1	0.0	0.0	Floyd's flowers	Floyd, Silas Xavier	D_forgotten	
/works/OL15382745W	0.0	0.0	8	0.0	0.0	Escape to Love	Robins, Denise	B_popular_unscholarly	
/works/OL15382W	0.0	1.0	55	0.0	0.0	A dish of orts	MacDonald, George	A_true_canon	
/works/OL15383034W	0.0	0.0	1	0.0	0.0	Daughter Knows Best	Robins, Denise	D_forgotten	
/works/OL15383117W	0.0	0.0	5	0.0	0.0	How to Forget	Robins, Denise	B_popular_unscholarly	
/works/OL15383121W	0.0	0.0	9	0.0	0.0	Desert Rapture	Robins, Denise	B_popular_unscholarly	
/works/OL15383123W	0.0	0.0	2	0.0	0.0	Love So Young	Robins, Denise	B_popular_unscholarly	
/works/OL15383124W	0.0	0.0	5	0.0	0.0	The Story of Veronica	Robins, Denise	B_popular_unscholarly	
/works/OL15383138W	7.0	4.0	1	0.0	0.0	Separation	Robins, Denise	C_scholarly_obscure	
/works/OL15383140W	0.0	0.0	1	0.0	0.0	Forgive Me, My Love	Robins, Denise	D_forgotten	
/works/OL1538454W	0.0	0.0	1	0.0	0.0	Red lanterns on St. Michael's	Thornwell Jacobs	D_forgotten	
/works/OL1538455W	0.0	0.0	1	0.0	0.0	Sinful Sadday	Thornwell Jacobs	D_forgotten	
/works/OL1538457W	0.0	0.0	1	0.0	0.0	When for the truth	Thornwell Jacobs	D_forgotten	
/works/OL1538459W	1.0	0.0	3	0.0	0.0	The law of the white circle	Thornwell Jacobs	B_popular_unscholarly	
/works/OL15388800W	0.0	0.0	3	0.0	0.0	The small one	Charles Tazewell	B_popular_unscholarly	
/works/OL15389583W	0.0	0.0	2	0.0	0.0	The fourteen points	Reeve, Arthur B.	B_popular_unscholarly	
/works/OL15389642W	0.0	1.0	4	0.0	0.0	This strange adventure	Mary Roberts Rinehart	A_true_canon	
/works/OL15389657W	0.0	1.0	1	0.0				C_scholarly_obscure	
/works/OL15389W	0.0	0.0	8	0.0	0.0	The light princess, and other stories	MacDonald, George	B_popular_unscholarly	
/works/OL1539019W	0.0	0.0	1	0.0	0.0	Bright Island	Mabel Louise Robinson	D_forgotten	
/works/OL1539023W	0.0	0.0	2	1.0	0.0	Dr. Tam O'Shanter	Mabel Louise Robinson	B_popular_unscholarly	
/works/OL1539032W	0.0	0.0	1	0.0	0.0	Sarah and her dog Dakin	Mabel Louise Robinson	D_forgotten	
/works/OL15390869W	0.0	0.0	4	0.0	0.0	Love Hath an Island = The Cyprus Love Affair	Robins, Denise	B_popular_unscholarly	
/works/OL15390983W	0.0	0.0	1	0.0	0.0	The Madness of Love	Robins, Denise	D_forgotten	
/works/OL15391198W	0.0	0.0	1	0.0	0.0	The Plains of Abraham	James Oliver Curwood	D_forgotten	
/works/OL153911W	0.0	1.0	9	0.0	0.0	Bristling with thorns	Oliver Thomas Beard	A_true_canon	
/works/OL15391505W	0.0	0.0	1	0.0	0.0	Turn back the river	W. G. Hardy	D_forgotten	
/works/OL15392002W	0.0	0.0	2	0.0				B_popular_unscholarly	
/works/OL15392193W	0.0	1.0	1	0.0	0.0	The Vagabond King	Justin H. McCarthy	C_scholarly_obscure	
/works/OL15392499W	0.0	0.0	4	0.0	0.0	Eagles of the sky	Ambrose Newcomb	B_popular_unscholarly	
/works/OL15392876W	0.0	1.0	2	0.0	0.0	The murderer is a fox	Ellery QUEEN	A_true_canon	
/works/OL15393486W	1.0	0.0	1	0.0	0.0	The valiant seven	Netta Sheldon Phelps	D_forgotten	
/works/OL15393555W	0.0	0.0	1	0.0				D_forgotten	
/works/OL15393603W	0.0	0.0	1	0.0	0.0	The Adventures of the Three Baby Bunnies	Patricia Robins	D_forgotten	
/works/OL15393605W	0.0	0.0	1	0.0	0.0	Tree Fairies	Patricia Robins	D_forgotten	
/works/OL15393619W	0.0	0.0	1	0.0	0.0	Sea Magic	Patricia Robins	D_forgotten	
/works/OL15393622W	0.0	0.0	1	0.0	0.0	The Heart of a Rose	Patricia Robins	D_forgotten	
/works/OL15394020W	0.0	1.0	7	0.0	0.0	The Dickens Digest	Charles Dickens	A_true_canon	
/works/OL1539465W	0.0	0.0	1	0.0				D_forgotten	
/works/OL1539564W	0.0	0.0	1	0.0	0.0	Yvonne of Braithwaite	Marie Bankhead Owen	D_forgotten	
/works/OL1539571W	0.0	1.0	3	0.0	0.0	The art of writing fiction	Mary Burchard Orvis	A_true_canon	
/works/OL15395791W	1.0	0.0	1	0.0	0.0	Pretzel	H. A. Rey	D_forgotten	
/works/OL15396326W	0.0	0.0	1	0.0				D_forgotten	
/works/OL15396342W	0.0	1.0	1	0.0	0.0	Cordelia	Graham, Winston.	C_scholarly_obscure	
/works/OL15396387W	0.0	0.0	2	0.0	0.0	Cherry Ames, Veterans' Nurse	Helen Wells	B_popular_unscholarly	
/works/OL15396625W	0.0	0.0	3	0.0	0.0	Flip and the morning	Wesley Dennis	B_popular_unscholarly	
/works/OL15396831W	0.0	1.0	12	0.0	0.0	Haunted lady	Mary Roberts Rinehart	A_true_canon	
/works/OL15397131W	0.0	0.0	1	0.0				D_forgotten	
/works/OL15397215W	0.0	0.0	1	0.0	0.0	Nigalek	Josephine Lovell	D_forgotten	
/works/OL15397287W	0.0	0.0	1	0.0	0.0	Roy Rogers at the Lane Ranch	J. M. La Grotta	D_forgotten	
/works/OL15397611W	0.0	0.0	1	0.0	0.0	Young man with a horn	Dorothy Baker	D_forgotten	
/works/OL15398107W	0.0	0.0	1	0.0	0.0	The store	T. S. Stribling	D_forgotten	
/works/OL15398811W	0.0	0.0	3	0.0	0.0	The silver horn and other sporting tales of John Weatherford	Gordon Grand	B_popular_unscholarly	
/works/OL15399445W	0.0	0.0	1	0.0	0.0	The furnace	Daniel A. Poling	D_forgotten	
/works/OL15399488W	0.0	0.0	20	0.0	0.0	Crescent Dawn	Clive Cussler	B_popular_unscholarly	
/works/OL15399497W	0.0	1.0	3	0.0	0.0	See No Evil	Patricia Robins	A_true_canon	
/works/OL15399498W	0.0	0.0	1	0.0	0.0	Three Loves	Patricia Robins	D_forgotten	
/works/OL15399542W	0.0	0.0	1	0.0	0.0	The double birthday present	Mabel Leigh Hunt	D_forgotten	
/works/OL15399548W	0.0	0.0	1	0.0	0.0	Matilda's buttons	Mabel Leigh Hunt	D_forgotten	
/works/OL15399549W	0.0	0.0	1	0.0	0.0	Michel's island	Mabel Leigh Hunt	D_forgotten	
/works/OL15399867W	0.0	0.0	17	0.0	0.0	Annabel	Baum, L. Frank	B_popular_unscholarly	
/works/OL15400582W	4.0	10.0	115	0.0	0.0	The Big Sleep	Chandler, Raymond	A_true_canon	
/works/OL15401073W	0.0	0.0	1	0.0	0.0	Destry rides again	Frederick Schiller Faust	D_forgotten	
/works/OL15401559W	0.0	1.0	1	0.0				C_scholarly_obscure	
/works/OL1540223W	0.0	2.0	3	0.0				A_true_canon	
/works/OL1540234W	0.0	1.0	11	0.0				A_true_canon	
/works/OL154029W	2.0	1.0	3	0.0	0.0	The hawk's done gone	Mildred Haun	A_true_canon	
/works/OL15403167W	0.0	0.0	43	0.0				B_popular_unscholarly	
/works/OL1540390W	0.0	0.0	3	0.0	0.0	Red Feather's home coming	Enoch George Payne	B_popular_unscholarly	
/works/OL15404300W	0.0	0.0	1	0.0	0.0	Old, old tales retold	Frederick Richardson	D_forgotten	
/works/OL15406992W	0.0	1.0	1	0.0	0.0	Actor's blood	Hecht, Ben	C_scholarly_obscure	
/works/OL15407178W	0.0	0.0	1	0.0	0.0	Samantha at Saratoga, or, Flirtin' with Fashion	Marietta Holley	D_forgotten	
/works/OL15407236W	0.0	1.0	10	0.0	0.0	Episode of the Wandering Knife	Mary Roberts Rinehart	A_true_canon	
/works/OL15407270W	0.0	0.0	3	0.0	0.0	Smoky, the cow horse	Will James	B_popular_unscholarly	
/works/OL154096W	0.0	0.0	2	0.0	0.0	Kitty-cat tales	Alice Van Leer Carrick	B_popular_unscholarly	
/works/OL15409W	0.0	0.0	72	1.0	0.0	Heather and snow	MacDonald, George	B_popular_unscholarly	
/works/OL15410831W	0.0	1.0	1	0.0	0.0	Lena Rivers	Mary Jane Holmes	C_scholarly_obscure	
/works/OL15410891W	0.0	0.0	2	0.0	0.0	The magnificent deception	Said Salah	B_popular_unscholarly	
/works/OL15411172W	0.0	0.0	4	0.0	0.0	Peggy-alone	Mary Agnes Byrne	B_popular_unscholarly	
/works/OL15411681W	0.0	0.0	2	0.0	0.0	Such Is Love	Cook, Ida	B_popular_unscholarly	
/works/OL15411713W	0.0	0.0	2	5.0				B_popular_unscholarly	
/works/OL15411918W	0.0	0.0	1	0.0	0.0	Walt Disney's Davy Crockett, Indian fighter	Walt Disney Productions	D_forgotten	
/works/OL15411W	0.0	0.0	37	0.0	0.0	Stephen Archer, and other tales	MacDonald, George	B_popular_unscholarly	
/works/OL15414879W	0.0	0.0	1	0.0	0.0	Yankee Stranger (Williamsburg Series #2)	Elswyth Thane	D_forgotten	
/works/OL15414989W	0.0	0.0	1	0.0	0.0	First families of America /by Annie L. McDonald ;illustrations by	Annie L. McDonald	D_forgotten	
/works/OL15414W	0.0	0.0	70	1.0	0.0	Warlock o' Glenwarlock	MacDonald, George	B_popular_unscholarly	
/works/OL15415838W	0.0	0.0	2	0.0	0.0	Looking beyond	Ludwig A. Geissler	B_popular_unscholarly	
/works/OL1541597W	0.0	0.0	1	0.0	0.0	Varied narratives	Taylor, Warner	D_forgotten	
/works/OL15415W	5.0	2.0	41	0.0	0.0	The golden key	MacDonald, George	A_true_canon	
/works/OL1541765W	0.0	0.0	4	1.0	0.0	Clair de lune	Michael West	B_popular_unscholarly	
/works/OL1541800W	0.0	0.0	1	0.0	0.0	Peggy's playhouses	Clara Whitehill Hunt	D_forgotten	
/works/OL1541804W	0.0	0.0	2	1.0	0.0	The little house in the woods	Clara Whitehill Hunt	B_popular_unscholarly	
/works/OL15419340W	0.0	0.0	2	0.0	0.0	The bishop's conversion	Ellen Blackmar Maxwell	B_popular_unscholarly	
/works/OL15419362W	0.0	0.0	1	4.0				B_popular_unscholarly	
/works/OL15420082W	0.0	0.0	1	0.0				D_forgotten	
/works/OL15420W	0.0	0.0	82	0.0	0.0	A book of strife in the form of the diary of an old soul	MacDonald, George	B_popular_unscholarly	
/works/OL15421799W	0.0	0.0	15	0.0	0.0	The state vs. Elinor Norton	Mary Roberts Rinehart	B_popular_unscholarly	
/works/OL15421W	0.0	1.0	68	1.0				A_true_canon	
/works/OL15422080W	0.0	0.0	1	0.0	0.0	The painted arrow	Frances Gaither	D_forgotten	
/works/OL15423278W	0.0	0.0	1	0.0	0.0	Young Claudia	Rose Franken	D_forgotten	
/works/OL15423489W	0.0	0.0	1	0.0	0.0	A trip round the world in a flying machine	Jules Verne	D_forgotten	
/works/OL15423W	0.0	0.0	84	0.0	0.0	Salted with fire	MacDonald, George	B_popular_unscholarly	
/works/OL1542419W	0.0	0.0	1	0.0	0.0	Good references on fiction portraying home life and family relationships ..	Ellen Celia Lombard	D_forgotten	
/works/OL1542510W	0.0	0.0	3	0.0	0.0	Professor at bay	Johnson, Burges	B_popular_unscholarly	
/works/OL154251W	1.0	0.0	4	0.0	0.0	The Barefoot Mailman	Theodore Pratt	B_popular_unscholarly	
/works/OL15425W	0.0	1.0	61	2.0	0.0	There and back	MacDonald, George	A_true_canon	
/works/OL15427623W	0.0	0.0	1	0.0	0.0	Lance and Cowboy Billy	Jack Holt	D_forgotten	
/works/OL1542801W	0.0	0.0	1	0.0	0.0	The mousmé	Kaye, Michael.	D_forgotten	
/works/OL15428595W	0.0	0.0	2	0.0	0.0	Kipling stories every child should know	Kipling, Rudyard	B_popular_unscholarly	
/works/OL15428691W	0.0	1.0	1	0.0	0.0	The technique of the novel	Carl Henry Grabo	C_scholarly_obscure	
/works/OL15428W	1.0	3.0	176	0.0	0.0	The light princess	MacDonald, George	A_true_canon	
/works/OL15429577W	0.0	1.0	2	0.0				A_true_canon	
/works/OL15429598W	0.0	0.0	1	0.0				D_forgotten	
