work_id	htid_count	oclc_variants	title_htrc	date_htrc	prob80_max	englishpct_max	htids	title	first_publish_year	author_names	edition_count	decade
OL38837W	1	1	The secret rose	1897	0.89	1.0	uc1.b4101692	The secret rose	1897	William Butler Yeats	22	1890
OL38932W	2	2	Falk	1903	0.89	1.0	nyp.33433064528791|mdp.39015066173447	Three Stories (Falk / Amy Foster / To-morrow)	1903	Joseph Conrad	26	1900
OL39008W	2	1	'Twixt land and sea	1912	0.89	1.0	mdp.39015016879820|uva.x000939353	'Twixt land and sea	1912	Joseph Conrad	57	1910
OL3901446W	2	1	A marriage under the terror	1910	0.89	1.0	nyp.33433075767438|uc2.ark+=13960=t3bz6567s	A Marriage Under the Terror	1910	Patricia Wentworth	43	1910
OL39059W	1	1	Romance	1904	0.83	1.0	nc01.ark+=13960=t28925t0h	Romance	1900	Joseph Conrad|Ford Madox Ford	58	1900
OL39075W	2	2	A set of six	1920	0.88	0.999	mdp.39015008642657|uc2.ark+=13960=t2c82hq3b	A set of six	1908	Joseph Conrad	44	1900
OL39081W	3	2	The rescue	1920	0.89	1.0	uc1.b3321998|mdp.39015005010809|nyp.33433074942958	The rescue	1920	Joseph Conrad	64	1920
OL39084W	3	2	The arrow of gold;	1921	0.89	1.0	uc2.ark+=13960=t8nc5wm88|uc1.b3321994|uc2.ark+=13960=t1bk1dq94	The arrow of gold	1919	Joseph Conrad	51	1910
OL39093W	2	2	Chance	1914	0.89	1.0	mdp.39015030727054|mdp.39015008040225	Chance	1913	Joseph Conrad	62	1910
OL39096W	3	1	The mirror of the sea	1906	0.61	1.0	inu.32000005571718|loc.ark+=13960=t3cz42508|uc2.ark+=13960=t4bp00561	The mirror of the sea	1906	Joseph Conrad	61	1900
OL3928283W	4	3	When knighthood was in flower;	1898	0.88	1.0	mdp.39015004288133|nyp.33433076051303|uc1.b3550216|uva.x004198712	When knighthood was in flower	1898	Charles Major	21	1890
OL39284W	2	1	Lad: a dog	1919	0.89	1.0	uc1.b4087201|uc2.ark+=13960=t54f1nc40	Lad, a dog	1919	Albert Payson Terhune	12	1910
OL39520W	1	1	Monday or Tuesday	1921	0.8	1.0	mdp.39015001800351	Monday or Tuesday	1921	Virginia Woolf	14	1920
OL3956094W	1	1	Don Tarquinio	1905	0.85	0.999	uc2.ark+=13960=t7xk8992q	Don Tarquinio: a kataleptic phantasmatic romance	1905	Frederick William Rolfe	16	1900
OL4028515W	4	1	The Charles men	1920	0.82	1.0	mdp.39015005600187|mdp.39015005600195|uc2.ark+=13960=t7tm75f4v|uc2.ark+=13960=t85h7gc8z	Karolinerna	1897	Verner von Heidenstam	17	1890
OL4072351W	1	1	The Bobbsey twins on a houseboat	1915	0.83	1.0	nyp.33433082332044	The Bobbsey Twins on a Houseboat	1915	Laura Lee Hope	29	1910
OL4072355W	1	1	The Bobbsey twins on Blueberry Island	1917	0.83	1.0	nyp.33433082332077	The Bobbsey Twins on Blueberry Island	1917	Laura Lee Hope	22	1910
OL4072532W	1	1	The outdoor girls at Rainbow Lake	1913	0.89	1.0	nyp.33433082344916	The Outdoor Girls at Rainbow Lake: Or, The Stirring Cruise of the Motor Boat Gem	1913	Laura Lee Hope	15	1910
OL4072555W	1	1	The moving picture girls at Oak Farm, or, Queer happenings while taking rural plays	1914	0.89	1.0	nyp.33433082344882	The Moving Picture Girls at Oak Farm	1914	Laura Lee Hope	14	1910
OL4072557W	1	1	The Outdoor Girls in army service, or, Doing their bit for the soldier boys	1918	0.87	1.0	nyp.33433082333216	The Outdoor Girls in army service, or, Doing their bit for the soldier boys	1918	Laura Lee Hope	16	1910
OL4072575W	1	1	The outdoor girls at the Hostess House ;	1919	0.89	0.999	uc2.ark+=13960=t50g3m16x	The Outdoor Girls at the Hostess House	1919	Laura Lee Hope	17	1910
OL4072582W	1	1	The story of a nodding donkey	1921	0.85	1.0	nyp.33433082354204	The Story of a Nodding Donkey	1921	Laura Lee Hope	13	1920
OL4072588W	1	1	The Bobbsey twins in a great city	1917	0.88	1.0	nyp.33433082305636	The Bobbsey Twins in a Great City	1917	Laura Lee Hope	19	1910
OL4072597W	2	1	The Bobbsey twins in the great west	1920	0.88	1.0	nyp.33433082305628|uva.x000677513	The Bobbsey Twins in the Great West	1920	Laura Lee Hope	26	1920
OL4072599W	1	1	The Bobbsey twins at school	1913	0.83	1.0	nyp.33433082332028	The Bobbsey Twins at School	1913	Laura Lee Hope	37	1910
OL4072600W	1	1	The Bobbsey twins at Snow Lodge	1913	0.89	0.983	mdp.39076002195167	The Bobbsey Twins at Snow Lodge	1903	Laura Lee Hope	26	1900
OL4072602W	1	1	The Bobbsey twins in Washington	1919	0.88	1.0	nyp.33433082344874	The Bobbsey Twins in Washington	1919	Laura Lee Hope	22	1910
OL4072603W	1	1	The Bobbsey twins at Meadow Brook	1915	0.82	1.0	nyp.33433082332036	The Bobbsey Twins at Meadow Brook	1915	Laura Lee Hope	28	1910
OL4072605W	1	1	The Bobbsey twins at the seashore	1907	0.88	1.0	nyp.33433082332010	The Bobbsey Twins at the Seashore	1907	Laura Lee Hope	38	1900
OL40946456W	3	1	Three men on wheels	1900	0.89	1.0	mdp.39015011581371|uc1.b3820252|uc2.ark+=13960=t0ft8f10z	Three Men on the Bummel	1900	Jerome Klapka Jérôme	312	1900
OL413435W	30	2	The man that corrupted Hadleyburg, and other stories and essays	1917	0.89	1.0	mdp.39015005394526|nyp.33433074842406|uc1.$b557622|uc1.$b557623|uc1.b3548382|uc1.b3548383|uc1.b3548384|uc1.b3548385|uc1.b3548386|uc1.b3548387|uc1.b3548388|uc1.b3548389|uc1.b3548390|uc1.b3548391|uc1.b3548392|uc1.b3548393|uc1.b3548394|uc1.b3548395|uc1.b3548396|uc1.b3548397|uc1.b3548398|uc1.b3548399|uc1.b3548400|uc1.b3548401|uva.x000313458|uva.x000313463|uva.x000498588|uva.x000944273|uva.x004123000|uva.x004466903	The man that corrupted Hadleyburg and other essays and stories (17 works)	1899	Mark Twain	15	1890
OL413631W	39	1	The writings of Mark Twain [pseud.]	1899	0.89	1.0	mdp.49015000484999|mdp.49015002157239|mdp.49015002157247|mdp.49015002157262|mdp.49015002157270|mdp.49015002157288|mdp.49015002157296|mdp.49015002157304|mdp.49015002157320|mdp.49015002157338|mdp.49015002157346|mdp.49015002157353|mdp.49015002157361|mdp.49015002157379|mdp.49015002157387|mdp.49015002157395|mdp.49015002157403|mdp.49015002157411|mdp.49015002157429|mdp.49015002157437|mdp.49015002426469|njp.32101068149739|njp.32101068149747|njp.32101068149754|njp.32101068150018|njp.32101068150026|njp.32101068150034|njp.32101068150042|njp.32101068150059|njp.32101068150067|njp.32101068150075|njp.32101068150083|njp.32101068150091|njp.32101068150109|njp.32101068150117|njp.32101068150125|uc1.b4719528|uc1.b4719538|uc1.b4719542	Roughing It in two volumes. 2/2	1899	Mark Twain	22	1890
OL42378W	1	1	Her father's daughter	1921	0.89	1.0	nyp.33433076059157	Her Father's Daughter	1921	Gene Stratton-Porter	16	1920
OL42379W	3	1	A daughter of the land	1918	0.89	1.0	mdp.39015020087865|nyp.33433076059165|uc2.ark+=13960=t9w08x24c	A Daughter of the Land	1918	Gene Stratton-Porter	25	1910
OL42380W	2	2	Laddie	1913	0.9	1.0	mdp.39015024235080|nyp.33433076059140	Laddie	1913	Gene Stratton-Porter	28	1910
OL42381W	2	2	The song of the cardinal	1915	0.87	1.0	uc2.ark+=13960=t4xg9fn1w|uc2.ark+=13960=fk3jw86s1r	The Song of the Cardinal	1903	Gene Stratton-Porter	25	1900
OL42382W	4	2	Michael O'Halloran	1916	0.9	1.0	mdp.39015065815659|uc2.ark+=13960=t4zg6hs06|mdp.39015033609374|nyp.33433076059132	Michael O'Halloran	1915	Gene Stratton-Porter	26	1910
OL42383W	3	2	The harvester	1911	0.9	1.0	uc2.ark+=13960=t5n874k55|nyp.33433075873640|uc1.b4103059	The Harvester	1911	Gene Stratton-Porter	34	1910
OL42385W	3	2	At the foot of the rainbow	1916	0.8	1.0	nyp.33433075873384|inu.30000011846866|uc2.ark+=13960=t73t9f02p	At the Foot of the Rainbow	1907	Gene Stratton-Porter	37	1900
OL4315764W	2	1	The heavenly twins	1893	0.9	1.0	mdp.39015004288059|nyp.33433074864699	The Heavenly Twins	1893	Sarah Grand	17	1890
OL43358W	5	2	Dream tales and prose poems	1906	0.88	1.0	uc1.b3981859|uc2.ark+=13960=t1hh6p464|uva.x000673981|uc1.32106001598496|uc1.b3962145	Dream Tales and Prose Poems	1897	Ivan Sergeevich Turgenev	21	1890
OL43359W	4	4	The diary of a superfluous man	1899	0.9	1.0	uc1.b3961966|uc2.ark+=13960=t4hm5930q|uc2.ark+=13960=t6833vm9v|uc1.l0061262135	Dnevnik lishnego cheloveka	1899	Ivan Sergeevich Turgenev	28	1890
OL43365W	5	3	Rudin	1900	0.86	1.0	uc2.ark+=13960=t39028h63|uc1.b3961992|uc2.ark+=13960=t39z99d4h|uc1.b3962030|uc2.ark+=13960=t8v98931f	Rudin	1894	Ivan Sergeevich Turgenev	48	1890
OL43675W	4	1	Gaston de Latour;	1896	0.89	1.0	coo.31924013532498|mdp.39015000541980|nyp.33433075749634|uc2.ark+=13960=t9h41n594	Gaston De Latour-An Unfinished Romance	1896	Walter Pater	42	1890
OL4429569W	3	2	Children of the dead end;	1914	0.89	1.0	uc2.ark+=13960=t9c53g23p|mdp.39015025935969|uc2.ark+=13960=t2r49hk6p	Children of the dead end	1914	Patrick MacGill|Patrick MacGill	15	1910
OL4458107W	2	1	Consequences	1919	0.89	1.0	mdp.39015010695024|uc2.ark+=13960=t6b27sg15	Consequences	1919	E. M. Delafield	17	1910
OL4470514W	1	1	Mystery at Geneva;	1922	0.8	1.0	uc2.ark+=13960=t9h41nk9h	Mystery at Geneva	1922	Rose Macaulay	20	1920
OL44922W	2	1	A changed man	1913	0.8	1.0	mdp.39015025813778|nyp.33433074852603	Short stories	1913	Thomas Hardy	23	1910
OL44984W	3	3	A group of noble dames	1891	0.89	1.0	nyp.33433074851142|uc2.ark+=13960=t7np22w0r|uva.x000336288	A group of Noble Dames	1891	Thomas Hardy	55	1890
OL44986W	3	1	Jude the obscure	1895	0.9	1.0	mdp.39015013406494|uc1.32106001938080|uc1.b4380732	Jude the Obscure	1895	Thomas Hardy	425	1890
OL44989W	4	1	The well-beloved;	1897	0.89	1.0	mdp.39015005277879|nyp.33433074852611|uc1.b3578734|uc1.b4105007	The well-beloved	1897	Thomas Hardy	71	1890
OL44993W	2	1	The trumpet-major, John Loveday	1905	0.89	1.0	mdp.39015065524905|uva.x004854920	The Trumpet-Major, and Robert His Brother	1880	Thomas Hardy	122	1880
OL455300W	2	1	In colonial days	1906	0.75	1.0	nyp.33433076087760|uc1.b3549051	In Colonial Days	1906	Nathaniel Hawthorne|Frank Merrill|Frank T. Merrill	18	1900
OL455577W	2	1	The Dolliver romance	1883	0.79	1.0	uc1.b3863249|uc2.ark+=13960=t2f768j5z	The Dolliver Romance; Fanshawe; And Septimius Felton; With An Appendix Containing The Ancestral Footstep	1883	Nathaniel Hawthorne	18	1880
OL455651W	3	1	Doctor Grimshawe's secret;	1883	0.9	1.0	mdp.39015010200833|nyp.33433076076375|uc2.ark+=13960=t6qz23j0s	Doctor Grimshawe's Secret	1882	Nathaniel Hawthorne	55	1880
OL461982W	1	1	A holiday in bed	1892	0.88	0.999	uc2.ark+=13960=t80k2cv3t	A holiday in bed, and other sketches	1892	J. M. Barrie	19	1890
OL462007W	2	1	Peter and Wendy	1911	0.83	1.0	mdp.39015008403183|nc01.ark+=13960=t4nk4c89n	Peter Pan	1911	J. M. Barrie	441	1910
OL462042W	8	4	Sentimental Tommy	1896	0.9	1.0	nyp.33433074936554|nyp.33433074936547|uc1.b3579198|mdp.39015059389620|nyp.33433074936562|uc2.ark+=13960=t35146w81|mdp.39015059389638|uc2.ark+=13960=t58c9tz3s	Sentimental Tommy (The Works of J.M. Barrie, Vol 5)	1896	J. M. Barrie	62	1890
OL462117W	1	1	Auld licht idylls	1895	0.88	1.0	mdp.39015030853801	Auld Licht Idyls	1888	J. M. Barrie	92	1880
OL4636864W	5	1	Common cause;	1919	0.86	1.0	mdp.39015039335909|njp.32101063579674|nyp.33433082168950|pst.000031339377|uc2.ark+=13960=t7cr5ps1p	Common Cause	1919	Samuel Hopkins Adams|Samuel Hopkins Adams	18	1910
OL4636868W	4	1	Success;	1921	0.9	1.0	mdp.39015063956273|nyp.33433082168901|uc1.b3346138|uc2.ark+=13960=t3xs5kj6x	Success	1921	Samuel Hopkins Adams|Samuel Hopkins Adams|Samuel Hopkins Samuel Hopkins Adams	14	1920
OL4636871W	3	1	The clarion	1914	0.89	1.0	mdp.39015063740693|uc2.ark+=13960=t7hq3wc0f|uc2.ark+=13960=t9q23rm56	The Clarion	1914	Samuel Hopkins Adams|Samuel Hopkins Adams	17	1910
OL4636873W	2	1	From a bench in our square	1922	0.84	1.0	nyp.33433082168935|uc2.ark+=13960=t2b853r9j	From a Bench in Our Square	1922	Samuel Hopkins Adams|Samuel Hopkins Adams	16	1920
OL4678186W	2	1	The village in the jungle	1913	0.88	1.0	uc1.b3553837|uc2.ark+=13960=t54f1ww6k	The village in the jungle	1913	Leonard Woolf	16	1910
OL474112W	2	1	Biltmore Oswald	1918	0.79	1.0	mdp.39015001597668|nyp.33433081555546	Biltmore Oswald, the diary of a hapless recruit	1918	Thorne Smith	21	1910
OL4753600W	3	1	Samantha at the St. Louis Exposition	1904	0.88	1.0	njp.32101067646297|uc1.b3332976|uc2.ark+=13960=t0ms3kx4h	Samantha at the St. Louis Exposition	1904	Marietta Holley	15	1900
OL4764967W	3	1	A book of short stories	1914	0.59	1.0	mdp.39015058693972|mdp.39015062307064|uc2.ark+=13960=t3513vh92	A Book of Short Stories	1914	Stuart Pratt Sherman|Washington Irving|Nathaniel Hawthorne|Edgar Allan Poe|Charles Dickens|Frank R. Stockton|Thomas Hardy|Robert Louis Stevenson|J. M. Barrie|O. Henry|Rudyard Kipling	9	1910
OL476741W	3	2	Once on a time	1922	0.88	1.0	nyp.33433074901954|uc1.b4089309|uc2.ark+=13960=t5cc15k3w	Once upon a time	1907	A. A. Milne|A. Milne	42	1900
OL476839W	3	2	The sunny side	1921	0.85	1.0	uc1.32106002002704|loc.ark+=13960=t1jh44p67|nyp.33433074915418	The Sunny Side	1900	A. A. Milne	22	1900
OL47747W	4	4	A dream of John Ball	1892	0.88	1.0	njp.32101007600610|nyp.33433074915202|dul1.ark+=13960=t3805sd6s|uc2.ark+=13960=t0ht2j08z	A Dream of John Ball / A king's Lesson	1888	William Morris	48	1880
OL479183W	4	1	The house by the medlar-tree	1890	0.84	1.0	mdp.39015032051537|mdp.39015046857911|uc1.b4048525|uc2.ark+=13960=t6154j882	I Malavoglia	1881	Giovanni Verga	115	1880
OL485457W	1	1	Ken Ward in the jungle	1912	0.88	1.0	uc2.ark+=13960=t07w67j7n	Ken Ward in the Jungle	1912	Zane Grey	49	1910
OL485502W	2	1	The redheaded outfield	1920	0.88	1.0	njp.32101068153004|uc2.ark+=13960=t1sf2n73w	The Redheaded Outfield and Other Baseball Stories	1920	Zane Grey	71	1920
OL485641W	1	1	The short-stop	1909	0.89	0.999	nyp.33433076067184	The Short Stop	1909	Zane Grey	17	1900
OL485704W	2	2	The man of the forest;	1920	0.89	1.0	nyp.33433076067218|mdp.39015063551033	The Man of the Forest	1920	Zane Grey	36	1920
OL4862086W	1	1	The house with the green shutters	1902	0.81	1.0	uc2.ark+=13960=t8rb71q8m	The House with the Green Shutters	1901	George Douglas Brown	52	1900
OL4868141W	1	1	Scattergood Baines	1921	0.88	1.0	uc2.ark+=13960=t1vd6q416	Scattergood Baines	1921	Clarence Budington Kelland	20	1920
OL4869937W	2	1	Bertram Cope's year	1919	0.89	1.0	mdp.39015016794524|njp.32101068169224	Bertram Cope's Year	1919	Henry Blake Fuller	41	1910
OL4870990W	1	1	Aunt Jane's nieces	1906	0.84	0.999	uc2.ark+=13960=t9p26s33r	Aunt Jane's Nieces	1906	L. Frank Baum	49	1900
OL4871954W	3	1	The side of the angels;	1916	0.9	1.0	mdp.39015063930237|nyp.33433076088917|uc2.ark+=13960=t9t14wv5z	The side of the angels	1916	Basil King|Elizabeth Shippen Green	18	1910
OL4882455W	4	1	The prodigal judge	1911	0.89	1.0	nc01.ark+=13960=t08w3f49w|nyp.33433076088883|uc1.b3579113|uc2.ark+=13960=t1jh3f35g	The Prodigal Judge	1911	Vaughan Kester	20	1910
OL4885684W	4	1	The woman in the alcove	1906	0.89	1.0	mdp.39015030542388|nyp.33433076089964|uc1.b4104324|uc2.ark+=13960=fk77s7j734	The Woman in the Alcove	1906	Anna Katharine Green	21	1900
OL4885692W	2	1	The golden slipper	1915	0.9	1.0	uc1.b4104322|uc2.ark+=13960=fk17m0418s	The golden slipper and other problems for Violet Strange	1915	Anna Katharine Green	25	1910
OL4885702W	2	1	Dark hollow	1914	0.84	1.0	nyp.33433076089790|uc2.ark+=13960=t9r20tk3s	Dark hollow	1914	Anna Katharine Green	22	1910
OL4885713W	4	2	The millionaire baby	1905	0.89	1.0	uc1.b3327112|uc2.ark+=13960=t0wq02j22|mdp.39015030542354|uc2.ark+=13960=t9m32nz7f	The millionaire baby	1905	Anna Katharine Green|Anna Green|Anna Katharine Green	38	1900
OL4885720W	3	2	Initials only	1911	0.88	1.0	uc2.ark+=13960=t3dz04v1b|nyp.33433076089824|uc2.ark+=13960=t5db7wz3r	Initials Only	1911	Anna Katharine Green	15	1910
OL4888371W	1	1	The go-getter;	1921	0.82	0.999	uc2.ark+=13960=t2g738575	The go-getter	1921	Peter B. Kyne	11	1920
OL4902750W	1	1	Java Head	1918	0.88	1.0	uc1.$b803022	Java Head	1918	Joseph Hergesheimer	27	1910
OL4903994W	3	1	Potash & Perlmutter;	1911	0.9	1.0	mdp.39015063928066|nyp.33433074864939|uc2.ark+=13960=t5n875k05	Potash & Perlmutter	1900	Montague Glass	16	1900
OL4907595W	1	1	Lady Jane	1891	0.89	1.0	uva.x000236190	Lady Jane	1891	C. V. Jamison	20	1890
OL50098W	1	1	By what authority?	1909	0.81	1.0	nnc1.cu58433651	By What Authority?	1904	Robert Hugh Benson	48	1900
OL50102W	3	2	Oddsfish!	1914	0.9	1.0	nyp.33433074939145|uc2.ark+=13960=t19k48t28|mdp.39015015358222	Oddsfish!	1914	Robert Hugh Benson|R., H. Benson|Anne Freemantle	48	1910
OL503413W	4	2	Pan Michael	1893	0.89	1.0	mdp.39015065646880|mdp.39015010925744|mdp.39015065364526|uc2.ark+=13960=t4fn1287n	Pan Michael  An historical novel	1893	Henryk Sienkiewicz	96	1890
OL503463W	2	1	On the field of glory;	1906	0.74	1.0	mdp.39015008587589|uc2.ark+=13960=t87h1gc89	On the Field of Glory an Historical Novel of the Time of King John Sobieski	1906	Henryk Sienkiewicz|Jeremiah Curtin	36	1900
OL503472W	1	1	Without dogma	1898	0.89	0.999	nnc1.0044025238	Without Dogma (A Novel of Modern Poland)	1891	Henryk Sienkiewicz	36	1890
OL503492W	1	1	With fire and sword	1892	0.75	1.0	mdp.39015004860105	Ogniem i mieczem	1890	Henryk Sienkiewicz|Jeremiah Curtin	95	1890
OL5035743W	4	1	Miss Lulu Bett	1920	0.89	1.0	mdp.39015013152593|uc1.b3687728|uc1.b4095530|uc2.ark+=13960=fk3cz3296r	Miss Lulu Bett	1920	Zona Gale	21	1920
OL505935W	1	1	Mrs. Craddock	1902	0.84	1.0	inu.32000009125248	Mrs Craddock	1902	William Somerset Maugham	27	1900
OL505938W	2	2	The explorer	1908	0.88	1.0	uva.x000618958|nyp.33433074893086	The explorer	1907	William Somerset Maugham	28	1900
OL507303W	4	1	By the light of the soul;	1907	0.89	1.0	njp.32101063691172|nyp.33433076090848|uc2.ark+=13960=t0dv1cr0x|uc2.ark+=13960=t74t6gg6g	By the Light of the Soul A Novel	1906	Mary Eleanor Wilkins Freeman	18	1900
OL507305W	1	1	The copy-cat	1914	0.89	1.0	uc1.b3578397	Copy-Cat, and Other Stories	1914	Mary Eleanor Wilkins Freeman	24	1910
OL507315W	2	1	Jerome, a poor man;	1897	0.9	1.0	mdp.39015065922133|uc1.b4104262	Jerome	1897	Mary Eleanor Wilkins Freeman	18	1890
OL507321W	4	2	Pembroke;	1894	0.89	1.0	nyp.33433076090665|uc1.b249876|mdp.39015007000485|uc2.ark+=13960=t10p0xn2m	Pembroke	1894	Mary Eleanor Wilkins Freeman	31	1890
OL507324W	1	1	The pot of gold	1892	0.89	1.0	mdp.39015048911617	The Pot of Gold, and Other Stories	1892	Mary Eleanor Wilkins Freeman	18	1890
OL507370W	3	1	The givers;	1904	0.89	1.0	nyp.33433075821508|uc1.b3322090|uc2.ark+=13960=t3028pr2f	The givers	1904	Mary Eleanor Wilkins Freeman	14	1900
OL507371W	2	1	The Jamesons	1899	0.82	1.0	uc1.b4104268|uc2.ark+=13960=t91834r5d	The Jamesons	1899	Mary Eleanor Wilkins Freeman	16	1890
OL507375W	2	2	A humble romance	1915	0.85	1.0	uc2.ark+=13960=t9668b01v|uva.x001181114	A humble romance	1887	Mary Eleanor Wilkins Freeman	21	1880
OL507377W	3	2	A New England nun	1919	0.9	1.0	mdp.39015066063986|uc1.$b455797|uc2.ark+=13960=t73t9dx4b	A New England nun	1891	Mary Eleanor Wilkins Freeman	27	1890
OL507379W	3	2	The heart's highway;	1900	0.9	1.0	mdp.39015063551710|uc1.b3322091|nyp.33433076090962	The heart's highway	1900	Mary Eleanor Wilkins Freeman	24	1900
OL507381W	3	1	The portion of labor	1901	0.9	1.0	mdp.39015006572690|nyp.33433076090657|uc2.ark+=13960=t9862c112	The portion of labor	1901	Mary Eleanor Wilkins Freeman	21	1900
OL507382W	3	1	The shoulders of Atlas;	1908	0.89	1.0	njp.32101063691396|nyp.33433076090525|uc2.ark+=13960=t6736nc2p	The Shoulders of Atlas	1908	Mary Eleanor Wilkins Freeman	20	1900
OL507384W	2	2	"""Doc."" Gordon"	1906	0.89	1.0	nyp.33433076090822|njp.32101063691164	Doc. Gordon	1906	Mary Eleanor Wilkins Freeman	19	1900
OL50885W	3	2	The shepherd of the hills	1907	0.89	1.0	mdp.39015050791964|nyp.33433074806450|uc2.ark+=13960=t7gq6sd8b	The shepherd of the hills	1907	Harold Bell Wright	11	1900
OL509884W	1	1	The fifth queen	1906	0.88	1.0	uc1.b4095309	The Fifth Queen	1906	Ford Madox Ford	40	1900
OL509997W	2	1	The Young Lovell	1913	0.86	1.0	uc1.b4097986|uc2.ark+=13960=t1vd70k9k	The Young Lovell	1913	Ford Madox Ford	29	1910
OL510012W	3	2	Ladies whose bright eyes;	1919	0.84	1.0	uc1.b4095363|uc2.ark+=13960=t6pz5cc91|uc1.31158008560525	Ladies whose bright eyes	1911	Ford Madox Ford	19	1910
OL5110860W	1	1	Red fleece	1915	0.87	1.0	uc2.ark+=13960=t01z4209f	Red Fleece	1915	Will Levington Comfort	15	1910
OL51137W	1	1	The trail of the hawk;	1915	0.87	1.0	mdp.39015008171327	The trail of the hawk	1915	Sinclair Lewis	22	1910
OL51141W	2	1	The job	1917	0.89	1.0	nyp.33433074787890|uc1.31158003167334	The job	1905	Sinclair Lewis	72	1900
OL5114588W	1	1	What Katy did next	1887	0.83	1.0	njp.32101067187813	What Katy Did Next (Best Loved Stories)	1886	Susan Coolidge|Jessie Mcdermot	167	1880
OL5115508W	2	1	Otherwise Phyllis	1913	0.89	1.0	mdp.39015063936580|uc2.ark+=13960=t3zs2n13r	Otherwise Phyllis	1913	Meredith Nicholson	31	1910
OL5115510W	3	1	Rosalind at Red Gate	1907	0.89	1.0	mdp.39015024198700|uc1.b4102074|uc2.ark+=13960=t7mp4x979	Rosalind at Red Gate	1906	Meredith Nicholson	24	1900
OL5115514W	4	2	The little brown jug at Kildare	1908	0.9	1.0	mdp.39015063936572|nyp.33433076023179|uc2.ark+=13960=t6xw49495|uc2.ark+=13960=t0rr1pt4j	The little brown jug at Kildare	1908	Meredith Nicholson	18	1900
OL5115516W	2	1	The main chance	1903	0.89	1.0	nyp.33433076023153|uc2.ark+=13960=fk6057d60r	The main chance	1903	Meredith Nicholson	16	1900
OL5115519W	1	1	The siege of the seven suitors	1910	0.89	1.0	uc2.ark+=13960=t80k27f3s	The siege of the seven suitors	1910	Meredith Nicholson	17	1910
OL5185442W	4	2	The clansman;	1905	0.8	1.0	mdp.39015013736296|nc01.ark+=13960=t7zk5ct4d|uc2.ark+=13960=t2891221h|uc2.ark+=13960=t8v980b3t	The Clansman	1905	Thomas Dixon Jr.|Cary D. Wintz	18	1900
OL5197877W	2	1	Little citizens	1904	0.89	0.999	uc2.ark+=13960=t1fj2bd0w|uc2.ark+=13960=t55d8pp42	Little Citizens	1904	Myra Kelly	28	1900
OL52228W	3	2	The wife of Sir Isaac Harman	1914	0.9	1.0	mdp.39015030719721|inu.32000002888990|nyp.33433075767321	The wife of Sir Isaac Harman	1914	H. G. Wells	23	1910
OL52231W	2	1	The passionate friends	1913	0.81	1.0	mdp.39015011683821|uc2.ark+=13960=t9j38pg8q	The passionate friends	1913	H. G. Wells	25	1910
OL52238W	3	2	The sea lady;	1902	0.84	1.0	uc2.ark+=13960=t1jh3j89w|uc1.b4713055|uc2.ark+=13960=t73t9f56v	The sea lady	1902	H. G. Wells	27	1900
OL52239W	4	2	Joan and Peter	1918	0.85	1.0	mdp.39015025020721|nyp.33433075758007|uc2.ark+=13960=t4hm54t02|mdp.39015011040246	Joan and Peter	1918	H. G. Wells	29	1910
OL52245W	3	1	The soul of a bishop	1917	0.74	1.0	mdp.39015053230531|nyp.33433075758072|uc1.b3295307	The soul of a bishop	1917	H. G. Wells	32	1910
OL52247W	1	1	The wheels of chance	1896	0.88	1.0	mdp.39015013248649	The wheels of chance	1896	H. G. Wells	97	1890
OL52248W	3	1	Marriage	1912	0.84	1.0	mdp.39015053230523|nyp.33433075758049|uc2.ark+=13960=t05x2828g	Marriage	1912	H. G. Wells	33	1910
OL52249W	3	2	The secret places of the heart	1922	0.86	1.0	mdp.39015030719648|mdp.39015030719655|uc2.ark+=13960=t0vq30n9s	The Secret Places of the Heart	1922	H. G. Wells	37	1920
OL52253W	1	1	The war in the air and particularly how Mr. Bert Smallways fared while it lasted	1908	0.77	1.0	dul1.ark+=13960=t6tx41h96	The war in the air	1908	H. G. Wells	54	1900
OL52262W	1	1	The history of Mr. Polly	1910	0.83	1.0	njp.32101068605920	The History of Mr. Polly	1900	H. G. Wells	181	1900
OL5232182W	2	2	Lay down your arms;	1906	0.63	1.0	uva.x004215519|uc2.ark+=13960=t1sf2r52r	For la batalilojn!	1892	Bertha von Suttner|Timothy Holmes	23	1890
OL5305201W	1	1	Whispering Smith	1908	0.84	0.998	uc2.ark+=13960=t91835n3h	Whispering Smith	1906	Frank H. Spearman	15	1900
OL5306187W	4	2	Mrs. Wiggs of the cabbage patch	1901	0.87	0.999	uc2.ark+=13960=t0zp3wv0g|mdp.39015004288257|mdp.39015018289366|nc01.ark+=13960=t6252qg9v	Mrs. Wiggs of the cabbage patch	1901	Alice Caldwell Hegan Rice	17	1900
OL532434W	1	1	The four corners of the world	1917	0.82	1.0	uc2.ark+=13960=t6b27qf2c	The four corners of the world	1917	A. E. W. Mason	38	1910
OL532447W	1	1	The courtship of Morrice Buckler	1896	0.89	1.0	uc2.ark+=13960=t1cj8d526	The courtship of Morrice Buckler	1896	A. E. W. Mason	35	1890
OL53900W	1	1	The £1,000,000 bank-note	1893	0.87	1.0	mdp.39015026498561	The Million Pound Bank-Note and Other New Stories	1893	Mark Twain	29	1890
OL54107W	1	1	A dog's tale	1904	0.78	0.994	mdp.39015031222527	A Dog's Tale	1904	Mark Twain	15	1900
