work_key	edition_count	ocaid_count	ocaid_first
/works/OL33115449W	1	0	
/works/OL6100437W	1	0	
/works/OL16534411W	1	1	jatakatalesanima00babb
/works/OL22218059W	1	0	
/works/OL32873453W	1	0	
/works/OL15153735W	1	1	tawny00clar
/works/OL1793320W	1	0	
/works/OL17201698W	1	1	echoesofninetyei00fitz
/works/OL44625529W	1	0	
/works/OL5113334W	1	0	
/works/OL38747162W	1	0	
/works/OL18136041W	1	1	internationalsh00corpgoog
/works/OL7412765W	1	0	
/works/OL7602294W	1	1	twentyproblemsof0000gall
/works/OL11369953W	1	1	bwb_T3-BYZ-439
/works/OL3005497W	1	0	
/works/OL7550295W	1	1	bwb_P8-BZD-650
/works/OL7655703W	1	1	fireinsky00coll
/works/OL3462383W	1	1	forgednoteromanc00mich
/works/OL7876305W	1	1	jackhornernovel00tieriala
/works/OL39452028W	1	0	
/works/OL7699383W	1	0	
/works/OL39344575W	1	0	
/works/OL32012916W	1	0	
/works/OL1103986W	1	1	coralshipstoryof00munr
/works/OL20642691W	1	1	mysteryofthirdpa00dana
/works/OL15870533W	1	1	squirrelcalledru00chur
/works/OL16278986W	1	1	losthero00pheliala
/works/OL7542578W	1	0	
/works/OL6211550W	1	1	youngestworldan00dunngoog
/works/OL20656775W	1	1	castawaysofstrat0000fran
/works/OL18245223W	1	0	
/works/OL22148798W	1	0	
/works/OL7478475W	1	1	dragonprowswestw0000will
/works/OL40293111W	1	1	redcrossgirlsund0000vand
/works/OL39070001W	1	0	
/works/OL33090319W	1	0	
/works/OL17696555W	1	1	oldcolonydayssto00wade_0
/works/OL6607988W	1	0	
/works/OL34633895W	1	0	
/works/OL43627730W	1	0	
/works/OL39433363W	1	0	
/works/OL7577647W	1	0	
/works/OL5297488W	1	0	
/works/OL12501946W	1	0	
/works/OL11931940W	1	0	
/works/OL18044776W	1	1	cu31924022256436
/works/OL7781165W	1	0	
/works/OL7864257W	1	0	
/works/OL4297470W	1	1	worldiswedding0000schw
/works/OL2508120W	1	1	littlebokotherst00bard
/works/OL12447301W	1	0	
/works/OL7437526W	1	0	
/works/OL7708624W	1	0	
/works/OL7857886W	1	0	
/works/OL44001525W	1	0	
/works/OL32098572W	1	0	
/works/OL39415328W	1	0	
/works/OL7724315W	1	1	legendsparsifal01fordgoog
/works/OL7722654W	1	0	
/works/OL7006516W	1	1	peterpaintsusa00colb
/works/OL18316026W	1	0	
/works/OL3261449W	1	0	
/works/OL43654571W	1	0	
/works/OL1450720W	1	1	fireinice00divi
/works/OL39549082W	1	0	
/works/OL3490627W	1	0	
/works/OL42485037W	1	0	
/works/OL32092608W	1	0	
/works/OL43651304W	1	0	
/works/OL22066393W	1	0	
/works/OL32146509W	1	0	
/works/OL7753025W	1	0	
/works/OL17672308W	1	1	treasureshiptale00butt
/works/OL13294473W	1	1	writersincrisisa0000geis
/works/OL32097574W	1	0	
/works/OL7780112W	1	0	
/works/OL7424228W	1	0	
/works/OL7838995W	1	1	millicentindream00brai
/works/OL1654074W	1	1	plebisciteormill00erck
/works/OL15931722W	1	0	
/works/OL17715664W	1	1	demolailastofmil00flag
/works/OL1505747W	1	0	
/works/OL5285275W	1	0	
/works/OL1187283W	1	0	
/works/OL32730174W	1	0	
/works/OL7539507W	1	0	
/works/OL11252927W	1	0	
/works/OL1103989W	1	1	cu31924028028698
/works/OL32097555W	1	0	
/works/OL2541695W	1	0	
/works/OL7166030W	1	0	
/works/OL32098407W	1	0	
/works/OL37439160W	1	0	
/works/OL13324020W	1	0	
/works/OL38982466W	1	0	
/works/OL7780527W	1	0	
/works/OL1295466W	1	0	
/works/OL42828907W	1	0	
/works/OL15127513W	1	0	
/works/OL12253007W	1	0	
/works/OL16061372W	1	1	callmecharley0000jess_p4t4
/works/OL7150449W	1	1	boyknightofreims00lown
/works/OL17695769W	1	1	onboardminelayin00wolf
/works/OL32091215W	1	0	
/works/OL44675271W	1	0	
/works/OL1445684W	1	0	
/works/OL33134203W	1	0	
/works/OL27716863W	1	0	
/works/OL7645195W	1	0	
/works/OL38790350W	1	0	
/works/OL5130221W	1	0	
/works/OL7565624W	1	0	
/works/OL38573734W	1	0	
/works/OL4764518W	1	0	
/works/OL36529809W	1	1	adventuresofwido00fawc
/works/OL33138353W	1	0	
/works/OL1451067W	1	0	
/works/OL24438255W	1	1	personalrecollec0000unse
/works/OL17721267W	1	1	egleegirlofpeopl00trow
/works/OL15430392W	1	1	insaddle01opti
/works/OL4606812W	1	0	
/works/OL32873058W	1	0	
/works/OL38685583W	1	0	
/works/OL7721307W	1	0	
/works/OL44238347W	1	0	
/works/OL32093568W	1	0	
/works/OL7687567W	1	1	davidcopperfie00dick
/works/OL38653228W	1	0	
/works/OL23199698W	1	0	
/works/OL10324222W	1	0	
/works/OL15031809W	1	0	
/works/OL7779124W	1	1	blackfan00orei
/works/OL20658367W	1	0	
/works/OL19338251W	1	1	onlandseawithcae00well
/works/OL32100891W	1	0	
/works/OL43663292W	1	0	
/works/OL1799935W	1	1	bonybanstoryofpr00cath
/works/OL7898079W	1	0	
/works/OL7546518W	1	0	
/works/OL32094430W	1	0	
/works/OL43308139W	1	1	poisonbelt00doyl
/works/OL4648769W	1	0	
/works/OL7876607W	1	1	freetrapperspass00eystrich
/works/OL17667574W	1	1	adventuresinbeav00dugm
/works/OL43496779W	1	0	
/works/OL6605534W	1	0	
/works/OL13135172W	1	0	
/works/OL19665856W	1	0	
/works/OL7537325W	1	1	historicalficti00kayegoog
/works/OL22231735W	1	0	
/works/OL17670541W	1	1	irishpastorals00bull
/works/OL2774055W	1	0	
/works/OL18216929W	1	0	
/works/OL32823214W	1	0	
/works/OL1127794W	1	0	
/works/OL16745862W	1	1	dragonsdaughter00westrich
/works/OL32038876W	1	0	
/works/OL12189883W	1	0	
/works/OL32144198W	1	0	
/works/OL7353341W	1	0	
/works/OL44461696W	1	0	
/works/OL37143959W	1	0	
/works/OL3761583W	1	0	
/works/OL16044522W	1	1	onlygood00coll
/works/OL6583039W	1	0	
/works/OL7794135W	1	0	
/works/OL6689763W	1	0	
/works/OL6914821W	1	0	
/works/OL1799309W	1	1	missingpocketboo00cast
/works/OL7518393W	1	0	
/works/OL2536248W	1	1	riverside00hami
/works/OL1109685W	1	0	
/works/OL3852088W	1	0	
/works/OL33136212W	1	0	
/works/OL7607133W	1	0	
/works/OL7208616W	1	0	
/works/OL32095747W	1	0	
/works/OL1792834W	1	1	patriotschoolmas00butt
/works/OL1527984W	1	0	
/works/OL7774407W	1	0	
/works/OL39248678W	1	0	
/works/OL16581810W	1	1	windinwillowsgrah
/works/OL7864412W	1	1	matrimonialagent00wint
/works/OL3910380W	1	0	
/works/OL7557787W	1	0	
/works/OL22122918W	1	0	
/works/OL7569082W	1	0	
/works/OL44940297W	1	0	
/works/OL44777584W	1	0	
/works/OL2286500W	1	0	
/works/OL32094207W	1	0	
/works/OL11396476W	1	0	
/works/OL1526575W	1	1	johnstjohnstoryo00ande
/works/OL7412366W	1	0	
/works/OL16829101W	1	1	cihm_81343
/works/OL1200762W	1	0	
/works/OL32065873W	1	0	
/works/OL33137788W	1	0	
/works/OL7424463W	1	0	
/works/OL22132860W	1	1	dianasfeathers00dubo
/works/OL17693197W	1	1	pollypagecamping00forr
/works/OL15861206W	1	1	cunningfoxothert00watk
/works/OL12182032W	1	0	
/works/OL24975665W	1	1	poppyottstutteri00edwa
/works/OL1878339W	1	0	
/works/OL15879409W	1	0	
/works/OL7517904W	1	0	
/works/OL36437943W	1	1	summerincanoncal00wigg
/works/OL43619752W	1	0	
/works/OL1937707W	1	0	
/works/OL7726066W	1	0	
/works/OL43720185W	1	0	
/works/OL38494154W	1	0	
/works/OL7602081W	1	0	
/works/OL11531970W	1	0	
/works/OL5185025W	1	0	
/works/OL37856520W	1	0	
/works/OL44298828W	1	0	
/works/OL15984934W	1	0	
/works/OL39592782W	1	0	
/works/OL7544152W	1	0	
/works/OL44803829W	1	0	
/works/OL7679829W	1	0	
/works/OL43837287W	1	0	
/works/OL1395800W	1	0	
/works/OL32434355W	1	0	
/works/OL3919685W	1	0	
/works/OL7903535W	1	1	strangelittlegirl00aryarich
/works/OL40194924W	1	0	
/works/OL7696477W	1	0	
/works/OL4892997W	1	1	boyalliesonnorth00drakuoft
/works/OL17656096W	1	1	romanceoffrenchp00beth
/works/OL7026412W	1	0	
/works/OL16583974W	1	1	ivanhoeromancescot
/works/OL32873639W	1	0	
/works/OL15220830W	1	1	readingsscenesfr00dick
/works/OL2539243W	1	1	goldendoglechien00kirbuoft
/works/OL16083133W	1	1	songofbernadettewerf
/works/OL17989947W	1	1	northerntrailsom0000whit
/works/OL7747941W	1	1	erudiaforeignmis00alle
/works/OL13424013W	1	0	
/works/OL15697465W	1	0	
/works/OL7733169W	1	1	towersstnichola00sonsgoog
/works/OL32420946W	1	1	stringnotailcat00gova
/works/OL1178779W	1	1	whiteeaglesstory00giel
/works/OL5361844W	1	0	
/works/OL4640204W	1	0	
/works/OL43287441W	1	1	nelsonadventurer00smit
/works/OL15811776W	1	1	herecomeperkinse00legr
/works/OL12623002W	1	0	
/works/OL7851203W	1	0	
/works/OL44514652W	1	0	
/works/OL7678585W	1	1	aunitedstatesmi00stirgoog
/works/OL7786140W	1	0	
/works/OL7424624W	1	0	
/works/OL43997981W	1	0	
/works/OL4134605W	1	0	
/works/OL42498539W	1	1	09579123.3046.emory.edu
/works/OL7856261W	1	1	norwaynewswitze00strogoog
/works/OL18080297W	1	1	risenovelmanner04morggoog
/works/OL6926251W	1	1	placeofanimalsin00mart
/works/OL2341341W	1	0	
/works/OL1090706W	1	1	fannysfirstnovel00moor
/works/OL43376123W	1	0	
/works/OL7410253W	1	0	
/works/OL17985492W	1	1	plainsofabraham0000curw_r0y9
/works/OL32090113W	1	0	
/works/OL4442892W	1	0	
/works/OL7656812W	1	1	friendshipvalley00wolo
/works/OL7772580W	1	0	
/works/OL17965169W	1	0	
/works/OL7722014W	1	0	
/works/OL3937633W	1	0	
/works/OL32094470W	1	0	
/works/OL16067904W	1	1	faeriequeene01spen
/works/OL32048826W	1	0	
/works/OL7890932W	1	1	bushyromancefoun00alde
/works/OL7738829W	1	1	sueellahistorica00jett
/works/OL43333499W	1	1	roughcrossing00thom
/works/OL43531830W	1	1	forfaithfreedom00besa_4
/works/OL20409396W	1	1	forestjungleprai00adam
/works/OL15150120W	1	1	rachelherman00lewi
/works/OL2829238W	1	0	
/works/OL28213399W	1	0	
/works/OL7686386W	1	0	
/works/OL3800046W	1	0	
/works/OL32090965W	1	0	
/works/OL4693152W	1	1	jalascobrig00beckgoog
/works/OL7642764W	1	0	
/works/OL33284754W	1	0	
/works/OL40999W	1	1	selectedpoemstal00poee
/works/OL22068958W	1	1	misfitsremnants00vent
/works/OL7015856W	1	0	
/works/OL17661325W	1	1	hisegyptianwifea00hill
/works/OL32873693W	1	0	
/works/OL27304718W	1	1	heartofrometaleo12craw
/works/OL1539032W	1	0	
/works/OL43001174W	1	0	
/works/OL7716141W	1	0	
/works/OL15148167W	1	1	ohenrymemorialaw00bric
/works/OL37213653W	1	0	
/works/OL868434W	1	1	weekendatzuydcoo0000merl
/works/OL42511161W	1	0	
/works/OL43203870W	1	1	frenchmansgreek0000unse
/works/OL27963783W	1	1	callofcthulhu0000love_k5c2
/works/OL17651831W	1	1	animalschoolothe00dani
/works/OL44014568W	1	0	
/works/OL44418119W	1	0	
/works/OL43787664W	1	0	
/works/OL20659837W	1	0	
/works/OL15702383W	1	1	bigbrownie00mont
/works/OL2527190W	1	1	captainbluitttal00clar
/works/OL39254308W	1	0	
/works/OL16785481W	1	1	treanormormonsda00kerr
/works/OL7594165W	1	0	
/works/OL22260761W	1	0	
/works/OL5958036W	1	0	
/works/OL44312352W	1	0	
/works/OL2415755W	1	1	flowerheaven0000unse
/works/OL44825500W	1	0	
/works/OL22068732W	1	0	
/works/OL17689964W	1	1	guyriverstaleofg00simm
/works/OL2526659W	1	1	boypathfindersto00spra
/works/OL7599036W	1	0	
/works/OL17316223W	1	1	toyshop00gerr
/works/OL38767901W	1	0	
/works/OL29263636W	1	0	
/works/OL43084403W	1	0	
/works/OL15423489W	1	1	triproundworldin00vern
/works/OL32094463W	1	0	
/works/OL5299364W	1	1	jackhammerdrillr00hewe
/works/OL23787459W	1	0	
/works/OL13108303W	1	1	fishesfancythei00robigoog
/works/OL7841418W	1	1	phantomcityvolca00west_0
/works/OL44092419W	1	0	
/works/OL32092060W	1	0	
/works/OL22163970W	1	0	
/works/OL38723376W	1	0	
/works/OL7785905W	1	0	
/works/OL44203207W	1	0	
/works/OL16678033W	1	1	lifetimesofjesus00clar
/works/OL2639861W	1	1	ingreatapachefor00schu
/works/OL15142749W	1	1	humorover10over
/works/OL42236339W	1	0	
/works/OL22127723W	1	0	
/works/OL15067071W	1	1	rosynose00mart
/works/OL39919196W	1	0	
/works/OL16065865W	1	0	
/works/OL32955683W	1	0	
/works/OL15040939W	1	1	twolittlepilgrim00burn
/works/OL22162864W	1	0	
/works/OL1113642W	1	1	timeandchancerom00hubbiala
/works/OL5656114W	1	1	truestoryofhumpt00chap
/works/OL6094695W	1	1	farawaytrail00simo
/works/OL39254311W	1	0	
/works/OL6672389W	1	1	wineofsanlorenzo00gorm
/works/OL7141819W	1	0	
/works/OL15134922W	1	1	brightleaf00fitz
/works/OL16741419W	1	1	collectionofshor00pitt
/works/OL22128205W	1	0	
/works/OL7456910W	1	0	
/works/OL7562541W	1	1	SheriffOfTheBeechFork
/works/OL38916940W	1	0	
/works/OL17724432W	1	1	downfall00zola_0
/works/OL16006461W	1	0	
/works/OL1522220W	1	0	
/works/OL2921374W	1	1	choicestoryofchr00mine
/works/OL7777053W	1	0	
/works/OL44678472W	1	0	
/works/OL44626905W	1	0	
/works/OL39489850W	1	0	
/works/OL15826315W	1	1	friendshipmagic00brow
/works/OL32090905W	1	0	
/works/OL4223261W	1	1	sonofvalley0000tuni
/works/OL7734087W	1	1	honorbreathfeat00firgoog
/works/OL1799272W	1	0	
/works/OL7564216W	1	0	
/works/OL11548074W	1	0	
/works/OL18128790W	1	1	cu31924002905085
/works/OL4483679W	1	0	
/works/OL32147007W	1	0	
/works/OL16059574W	1	1	dayofbattlenovel00shee
/works/OL6831757W	1	0	
/works/OL7294702W	1	0	
/works/OL32091445W	1	0	
/works/OL10796283W	1	0	
/works/OL17613157W	1	1	frankmildmayorna00marr_2
/works/OL443706W	1	1	foursquare00richgoog
/works/OL16707477W	1	0	
/works/OL18756298W	1	0	
/works/OL2344797W	1	0	
/works/OL44722681W	1	0	
/works/OL16085305W	1	1	waltdisneysdumbo00aber
/works/OL24871463W	1	1	andyblake00edwa
/works/OL7372415W	1	0	
/works/OL33139505W	1	0	
/works/OL15308487W	1	1	brethrenofmounta00stut
/works/OL16025821W	1	1	firstcaptur00cast
/works/OL33431910W	1	0	
/works/OL38700377W	1	0	
/works/OL7536539W	1	0	
/works/OL20071050W	1	0	
/works/OL7862362W	1	1	neathsunnysouthe00will
/works/OL16477934W	1	1	elleryqueensmyst00quee
/works/OL42756584W	1	1	playingwithfires00gran
/works/OL43539368W	1	0	
/works/OL5434080W	1	1	outcomesoldoxfo00bedfgoog
/works/OL15550225W	1	1	suitortoomany00barb
/works/OL412501W	1	1	redspell00gribgoog
/works/OL32099025W	1	0	
/works/OL15840157W	1	1	storyofchristina00newe
/works/OL32146345W	1	0	
/works/OL17750273W	1	1	landgirlslovesto00ruck
/works/OL44321887W	1	0	
/works/OL2346115W	1	0	
/works/OL2765979W	1	0	
/works/OL32146910W	1	0	
/works/OL7605071W	1	0	
/works/OL44297257W	1	0	
/works/OL7679057W	1	0	
/works/OL12247206W	1	0	
/works/OL44067828W	1	0	
/works/OL22126588W	1	0	
/works/OL7640030W	1	1	drumsbeatinoldca00stil
/works/OL5354950W	1	0	
/works/OL22075185W	1	0	
/works/OL32097930W	1	0	
/works/OL33186550W	1	0	
/works/OL7269112W	1	0	
/works/OL500734W	1	0	
/works/OL33137358W	1	0	
/works/OL6491245W	1	1	littleblueman00fanc
/works/OL7546816W	1	0	
/works/OL7649628W	1	0	
/works/OL7776760W	1	0	
/works/OL7761917W	1	0	
/works/OL7341684W	1	0	
/works/OL7724428W	1	1	littlestoriesofc00cutt
/works/OL7413501W	1	0	
/works/OL7773601W	1	0	
/works/OL1458329W	1	0	
/works/OL32094969W	1	0	
/works/OL43154166W	1	0	
/works/OL14911016W	1	1	flyingwildcats0000leom
/works/OL44845527W	1	0	
/works/OL20110510W	1	1	heartofhetta00rowl
/works/OL7545085W	1	0	
/works/OL19671472W	1	0	
/works/OL17680637W	1	1	undercalvinsspel00alco
/works/OL27300990W	1	1	redsphinxromance00vale
/works/OL7709993W	1	0	
/works/OL1505501W	1	0	
/works/OL15011603W	1	0	
/works/OL7491620W	1	0	
/works/OL22135177W	1	0	
/works/OL32097153W	1	0	
/works/OL1519508W	1	0	
/works/OL10519478W	1	1	touchofnewenglan00wood
/works/OL42351153W	1	1	bwb_S0-CBQ-694
/works/OL43146800W	1	1	manthatcorrupted0000mark_r8c1
/works/OL1234921W	1	0	
/works/OL38949790W	1	0	
/works/OL1163351W	1	0	
/works/OL1238554W	1	0	
/works/OL7581908W	1	0	
/works/OL7457086W	1	0	
/works/OL6608808W	1	0	
/works/OL12231885W	1	0	
/works/OL27762808W	1	0	
/works/OL7730608W	1	1	atmercyoffatetal00palm
/works/OL7415448W	1	0	
/works/OL1261990W	1	1	bwb_S0-AAL-999
/works/OL32092218W	1	0	
/works/OL22262834W	1	0	
/works/OL7093170W	1	0	
/works/OL15149999W	1	1	pursuitoflovenov00mitf
/works/OL17963912W	1	0	
/works/OL32092001W	1	0	
/works/OL16609922W	1	0	
/works/OL1322566W	1	0	
/works/OL43282901W	1	1	mrmarlowstopsfor00bent
/works/OL2983585W	1	0	
/works/OL32094477W	1	0	
/works/OL1526992W	1	1	cruiseofphoebest00otis
/works/OL7558580W	1	1	backsliders00lindgoog
/works/OL32873408W	1	0	
/works/OL44482843W	1	0	
/works/OL7694135W	1	1	mrpeckspets00bech
/works/OL7742855W	1	1	pastordgm00darl
/works/OL2571482W	1	0	
/works/OL5033359W	1	0	
/works/OL39453950W	1	0	
/works/OL5207970W	1	1	dicksfairytaleof00hock
/works/OL7574448W	1	0	
/works/OL7740650W	1	1	singingfireseri00coxgoog
/works/OL6593178W	1	0	
/works/OL32090973W	1	0	
/works/OL16290873W	1	1	solitariesofsamb00carmuoft
/works/OL32094517W	1	0	
/works/OL7149481W	1	1	bwb_P3-CGI-092
/works/OL32091178W	1	0	
/works/OL33295715W	1	0	
/works/OL6819782W	1	0	
/works/OL4934089W	1	0	
/works/OL43829843W	1	0	
/works/OL5818528W	1	0	
/works/OL3194180W	1	1	comingofhopalong00mulf
/works/OL4296869W	1	0	
/works/OL29269036W	1	0	
/works/OL7874117W	1	1	twelvebesttalesb00gowarich
/works/OL2264989W	1	1	amazingjourneyof0000kell
/works/OL1526993W	1	0	
/works/OL39459445W	1	0	
/works/OL5897312W	1	0	
/works/OL4621060W	1	0	
/works/OL15952432W	1	1	oncehodja00kels
/works/OL15127602W	1	0	
/works/OL44746055W	1	0	
/works/OL7538823W	1	0	
/works/OL7679455W	1	0	
/works/OL7763702W	1	0	
/works/OL22233262W	1	0	
/works/OL6796505W	1	0	
/works/OL7428737W	1	0	
/works/OL1793329W	1	0	
/works/OL1519492W	1	0	
/works/OL18117715W	1	1	firstclassmenan00baudgoog
/works/OL28206525W	1	0	
/works/OL7738895W	1	0	
/works/OL2084918W	1	0	
/works/OL5211739W	1	1	maggieofvirginsb01mart
/works/OL42516933W	1	0	
/works/OL16077773W	1	1	angelofprairiesd00prat
/works/OL7002704W	1	0	
/works/OL4045577W	1	1	bluevoyage00aike
/works/OL4273003W	1	0	
/works/OL20077641W	1	1	trapped00cowa
/works/OL7780453W	1	0	
/works/OL32101108W	1	0	
/works/OL7541753W	1	0	
/works/OL4416369W	1	0	
/works/OL15248345W	1	1	upriveroryachtin00adamiala
/works/OL11010671W	1	0	
/works/OL31960511W	1	0	
/works/OL43778580W	1	0	
/works/OL7606845W	1	0	
/works/OL509810W	1	1	jaconettaherlove00davi
/works/OL16086685W	1	1	magicshop00dolb
/works/OL43382562W	1	1	twoamericanboysi00gree
/works/OL1492552W	1	1	abbatialcrosier00suegoog
/works/OL5297878W	1	1	diamondwedding00stee
/works/OL2344874W	1	0	
/works/OL10347019W	1	1	adventuresofcapt00cahuiala
/works/OL15137827W	1	1	disastertrail00cody
/works/OL32088492W	1	0	
/works/OL39449034W	1	0	
/works/OL7763704W	1	1	neverfirefirstca0000dorr
/works/OL44836983W	1	0	
/works/OL4754300W	1	0	
/works/OL16774312W	1	1	philscoutorfight00vern
/works/OL12181871W	1	1	appointedwaytale00dari
/works/OL17960563W	1	1	vplan0007hutc
/works/OL1524118W	1	1	towerofdavidaboo00levi
/works/OL15262054W	1	0	
/works/OL43823847W	1	0	
/works/OL39432857W	1	0	
/works/OL15512546W	1	1	weddinginwartime00hayn
/works/OL2708320W	1	0	
/works/OL7108074W	1	1	prodigalfather0000fras
/works/OL20658381W	1	1	drawbackcurtain0000unse
/works/OL19697266W	1	0	
/works/OL38759713W	1	0	
/works/OL43614250W	1	0	
/works/OL16278676W	1	1	lukewalton0alge
/works/OL42949436W	1	0	
/works/OL4286491W	1	1	singingwoodcolle00mean
/works/OL32093761W	1	0	
/works/OL2771649W	1	1	viceadmiralblue01moligoog
/works/OL22129346W	1	0	
/works/OL17747078W	1	1	talesofargonauts00hart_0
/works/OL2339245W	1	1	mobot31753002719471
/works/OL20323377W	1	0	
/works/OL16883605W	1	1	standbyunion1894opti
/works/OL15515329W	1	1	cihm_39455
/works/OL32094442W	1	0	
/works/OL1681919W	1	1	memoirscountess00soisgoog
/works/OL7566729W	1	0	
/works/OL788102W	1	0	
/works/OL7412271W	1	0	
/works/OL17710646W	1	1	klamitystexastal00bonn
/works/OL43736290W	1	0	
/works/OL7838685W	1	1	russellsinchicag00whea
/works/OL7134015W	1	1	thadowen00wils
/works/OL19771003W	1	0	
/works/OL7363147W	1	0	
/works/OL32091680W	1	0	
/works/OL7627766W	1	0	
/works/OL18148468W	1	1	sinistermark00thay
/works/OL1274149W	1	0	
/works/OL6242536W	1	0	
/works/OL1642257W	1	0	
/works/OL38744506W	1	0	
/works/OL7583147W	1	0	
/works/OL44509488W	1	0	
/works/OL43405720W	1	0	
/works/OL10329910W	1	1	caribo00goldgoldinxphilrich
/works/OL32873226W	1	0	
/works/OL32146038W	1	1	drlavendarspeopl0000marg
/works/OL11520647W	1	0	
/works/OL17709030W	1	1	madamemargotgrot00benn
/works/OL7858353W	1	1	sam00mccl
/works/OL4172453W	1	0	
/works/OL20542808W	1	1	effelli0000aust
/works/OL43126167W	1	1	calebcottontailh00cady
/works/OL7425211W	1	1	littlefustorylit0000cree
/works/OL32094389W	1	0	
/works/OL16061569W	1	0	
/works/OL6608059W	1	0	
/works/OL17693519W	1	1	captainlucyinhom00hava
/works/OL1190947W	1	0	
/works/OL7452076W	1	0	
/works/OL22260820W	1	0	
/works/OL1448813W	1	1	peacockshedshist00hoba
/works/OL26666081W	1	0	
/works/OL17867209W	1	1	robinsoncrusoe00defo_9
/works/OL32090677W	1	0	
/works/OL39416588W	1	0	
/works/OL22130961W	1	0	
/works/OL5818522W	1	0	
/works/OL7841178W	1	0	
/works/OL15755906W	1	0	
/works/OL408277W	1	0	
/works/OL6778810W	1	0	
/works/OL3150942W	1	0	
/works/OL39068499W	1	0	
/works/OL7581099W	1	0	
/works/OL7853794W	1	0	
/works/OL16745436W	1	1	disappearancesyn00craw
/works/OL44338457W	1	0	
/works/OL15399542W	1	1	doublebirthdaypr00hunt
/works/OL43760245W	1	0	
/works/OL989170W	1	0	
/works/OL32095115W	1	0	
/works/OL12728629W	1	1	cihm_78767
/works/OL7561661W	1	0	
/works/OL12858028W	1	0	
/works/OL18029850W	1	1	cu31924100787419
/works/OL32092560W	1	0	
/works/OL17681980W	1	1	karmelscout00cobb
/works/OL16206172W	1	0	
/works/OL32019822W	1	0	
/works/OL44785397W	1	0	
/works/OL32094461W	1	0	
/works/OL7565348W	1	0	
/works/OL43184631W	1	1	donaldpricesvict0000unse_s6j6
/works/OL7140904W	1	0	
/works/OL7586654W	1	0	
/works/OL7723596W	1	0	
/works/OL44913407W	1	0	
/works/OL7759243W	1	0	
/works/OL7862146W	1	0	
/works/OL22127160W	1	0	
/works/OL43991125W	1	0	
/works/OL17691884W	1	1	pacificshoresora00opti
/works/OL7767862W	1	0	
/works/OL17626618W	1	1	babeinbohemia00fran
/works/OL193156W	1	1	cragnestromanceo00dele
/works/OL553451W	1	0	
/works/OL7422580W	1	0	
/works/OL7550897W	1	0	
/works/OL7455300W	1	0	
/works/OL4358921W	1	0	
/works/OL32091354W	1	0	
/works/OL1798489W	1	0	
/works/OL7139017W	1	0	
/works/OL22084522W	1	0	
/works/OL7577392W	1	0	
/works/OL32873126W	1	0	
/works/OL22117954W	1	0	
/works/OL6696848W	1	0	
/works/OL11159316W	1	0	
/works/OL33117849W	1	0	
/works/OL7864317W	1	1	madamelucas00well
/works/OL44637407W	1	0	
/works/OL18397303W	1	0	
/works/OL7139050W	1	0	
/works/OL39440230W	1	0	
/works/OL342767W	1	0	
/works/OL7465377W	1	0	
/works/OL6943206W	1	1	nobodysfoolnovel00harr
/works/OL24059256W	1	0	
/works/OL7156500W	1	0	
/works/OL2731616W	1	1	dormieoneandoth00compgoog
/works/OL7873535W	1	1	caroliniansoldfa00sloaiala
/works/OL7426806W	1	0	
/works/OL1346837W	1	0	
/works/OL4274886W	1	1	pastoralworksour0000blac
/works/OL6713411W	1	0	
/works/OL7563511W	1	0	
/works/OL17685481W	1	1	africanfabiola00ocon
/works/OL33137303W	1	1	juanofmanila0000mcsw
/works/OL5900458W	1	0	
/works/OL39450132W	1	0	
/works/OL16871187W	1	1	cihm_991813
/works/OL3194182W	1	1	bwb_Y0-ARP-156
/works/OL5924203W	1	1	daywithharrierse00burn
/works/OL4528054W	1	0	
/works/OL5297477W	1	0	
/works/OL33170173W	1	0	
/works/OL7679892W	1	0	
/works/OL445716W	1	0	
/works/OL7860031W	1	1	oldbristolstoryo00ande
/works/OL7333807W	1	1	latchstringout00bane
/works/OL1163771W	1	0	
/works/OL7649910W	1	0	
/works/OL38593461W	1	0	
/works/OL7425380W	1	0	
/works/OL16749989W	1	1	friarofwittenber00davi
/works/OL4975427W	1	0	
/works/OL35616282W	1	0	
/works/OL32096159W	1	0	
/works/OL7413217W	1	1	teddybearofbumpk00bouc
/works/OL17005537W	1	1	cityofendeavorre00davi
/works/OL13739143W	1	0	
/works/OL15921944W	1	0	
/works/OL40063706W	1	0	
/works/OL33122299W	1	0	
/works/OL32334367W	1	0	
/works/OL4883986W	1	0	
/works/OL22124763W	1	0	
/works/OL33122297W	1	0	
/works/OL5215738W	1	1	romanceoflaiglon00didiiala
/works/OL6848961W	1	0	
/works/OL1226320W	1	0	
/works/OL32146599W	1	0	
/works/OL28458512W	1	0	
/works/OL15141282W	1	1	gridironchalleng00scho
/works/OL15857166W	1	1	wildwaters00mine
/works/OL43186337W	1	1	duskydaycolleges00mean_0
/works/OL2526664W	1	1	feliceconstanto00merrgoog
/works/OL24059059W	1	0	
/works/OL18445001W	1	0	
/works/OL7776287W	1	0	
/works/OL15835058W	1	1	brucebensonontra00neil
/works/OL7527446W	1	0	
/works/OL16883191W	1	1	talismanromance00scot
/works/OL7147478W	1	1	rubystorybooktal00cous
/works/OL32048052W	1	0	
/works/OL15709587W	1	1	pollykentrideswe00mccu
/works/OL7540280W	1	1	trailrideraroman00ogde
/works/OL5549043W	1	0	
/works/OL32097005W	1	0	
