openlibrary_work_key	selection_title	selection_author	selection_year	query	ia_num_found	ia_identifier	ia_title	ia_creator	ia_date	ia_year	ia_mediatype	ia_language	ia_collection
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_KU-682-777	The Jungle Book	Rudyard Kipling	1968-01-01T00:00:00Z	1968.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	in.ernet.dli.2015.261891	The Jungle Book	Rudyard Kipling			texts	eng	['digitallibraryindia', 'JaiGyan', 'fav-g_nesis_barrera', 'fav-joyfunglow', 'fav-ramap', 'fav-scarlett3000']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook0000rudy_n1z5	The Jungle Book	Rudyard Kipling	1955-01-01T00:00:00Z	1955.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	thejunglebook_pc_librivox	The Jungle Book	Rudyard Kipling	2012-06-14T00:00:00Z	2012.0	audio	eng	['librivoxaudio', 'audio_bookspoetry', 'fav-2oldforu', 'fav-abdullah_moosa_usman', 'fav-aimnwes14', 'fav-albinodirewolf', 'fav-andres8', 'fav-aswhitez', 'fav-bedtime_story_reader', 'fav-berg333', 'fav-breckbrat1978', 'fav-chrisstarkiller', 'fav-cutfutift', 'fav-dania_watson', 'fav-daniel_tanase', 'fav-dukeofbelle_jim', 'fav-fearox', 'fav-first_recon', 'fav-gtrekman5723', 'fav-hasitha_abeysinghe', 'fav-iheartpreservation', 'fav-jenbobier', 'fav-jkelbey9217', 'fav-joseph_and_amanda_baker', 'fav-kiriftw', 'fav-magnadramon_00', 'fav-matthewdavidjr', 'fav-mika_matinazad', 'fav-ms_bw', 'fav-my_archives671', 'fav-narinderparmar', 'fav-nicholas_tantillo', 'fav-paxtecum2312', 'fav-philchenevert', 'fav-queza', 'fav-randy_grundmann', 'fav-seawolf1492', 'fav-tech-tyrone', 'fav-theindependentaquarius', 'fav-tripledog', 'fav-vorlons_shadows', 'fav-x_world', 'fav-y_h952']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	isbn_9781473327818	The Jungle Book Illustrated by John Lockwood Kipling	Rudyard Kipling	2015-10-07T00:00:00Z	2015.0	texts	eng	['internetarchivebooks', 'printdisabled', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	bwb_G5-AKK-064_5	The Jungle Book The Second Jungle Book	Rudyard Kipling	1895-01-01T00:00:00Z	1895.0	texts		['internetarchivebooks', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook0000rudy_f1s2	THE JUNGLE BOOK	RUDYARD KIPLING	1901-01-01T00:00:00Z	1901.0	texts		['internetarchivebooks', 'fav-g_nesis_barrera']
/works/OL19870W	The Jungle Book	Rudyard Kipling	1894	"title:""The Jungle Book"" AND creator:""Rudyard Kipling"""	101	junglebook0000rudy_z1q3	the jungle book	rudyard kipling	1942-01-01T00:00:00Z	1942.0	texts	eng	['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']
/works/OL65430W	The Awakening	Kate Chopin	1899	"title:""The Awakening"" AND creator:""Kate Chopin"""	15	awakeningothersh0000kate	The Awakening and Other Short Stories	Kate Chopin	2016-03-24T00:00:00Z	2016.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL65430W	The Awakening	Kate Chopin	1899	"title:""The Awakening"" AND creator:""Kate Chopin"""	15	awakening_librivox	The Awakening	Kate Chopin	2006-11-28T00:00:00Z	2006.0	audio	eng	['librivoxaudio', 'audio_bookspoetry', 'fav-999brick', 'fav-a_rn_v', 'fav-ahmed_noori697', 'fav-albinodirewolf', 'fav-allen_page', 'fav-anakwarna', 'fav-arkiver111', 'fav-arkus000', 'fav-artsguru', 'fav-augustus2025', 'fav-b_c_lyles', 'fav-bap_industries', 'fav-barlowaf', 'fav-benjik44', 'fav-bingorose82', 'fav-brenda_nogueira', 'fav-brummie48', 'fav-bug_lamps', 'fav-caden_arc', 'fav-carmen_maria', 'fav-carmen_ramos631', 'fav-carrielynjones11', 'fav-celeste_parra', 'fav-chandler_villarreal', 'fav-cherryrings', 'fav-christopher_donn', 'fav-clcable', 'fav-cmiranda123', 'fav-coh1', 'fav-dahszil', 'fav-dalage48', 'fav-dan_boy465', 'fav-daniel_tanase', 'fav-dannylevrai', 'fav-dclydeg86', 'fav-deborahwon', 'fav-dennylou56', 'fav-doha_gharieb', 'fav-dominart', 'fav-dragonfly21', 'fav-draycedarling', 'fav-dwayne_mcchesnie647', 'fav-elaine_milewsky', 'fav-eligere34', 'fav-elizabeth_may320', 'fav-emilie-rose_hackett', 'fav-emilie_belfire', 'fav-erichardson1166', 'fav-forhad841', 'fav-gaboora', 'fav-grannygrad', 'fav-greta1768', 'fav-gustavo_freitas373', 'fav-hardcore_hooligan', 'fav-harry14', 'fav-harsha_from1999', 'fav-hartwithwings', 'fav-hkorrani', 'fav-hope_762', 'fav-jaded85', 'fav-jay_g_stout', 'fav-jeremia_w', 'fav-jjw_maha', 'fav-joadiss', 'fav-joe242', 'fav-john_paul_emuy', 'fav-jose_gordner', 'fav-justin_wren', 'fav-karen_fleischer', 'fav-kazookid00', 'fav-kelstine_alange', 'fav-knowledgeseeker4ever', 'fav-knutschtorpedo', 'fav-laceypearle', 'fav-learner_gulap', 'fav-lrhunt29', 'fav-luminousspace', 'fav-lweems', 'fav-lwestling', 'fav-maddythemolester', 'fav-marciepaper', 'fav-marcus_reads', 'fav-mariah_gerth728', 'fav-marissa228', 'fav-mg963234', 'fav-mike_reyna', 'fav-millioncoola', 'fav-minhovalley', 'fav-mirage668', 'fav-morgan_lentz', 'fav-mrmagik3805', 'fav-ms_honey44g', 'fav-nassirexus', 'fav-neysaa', 'fav-nicholas766', 'fav-nicolas_savage', 'fav-noahmoji', 'fav-otisha', 'fav-patr_cia_pereira', 'fav-paul4160', 'fav-pauleduard31', 'fav-pdlaclair', 'fav-pema_karma_deschen', 'fav-penelope_boucleme', 'fav-poetrychick', 'fav-ptmore', 'fav-raizen_alfaro', 'fav-ravi_shankar371', 'fav-reine_noire', 'fav-richard_cornish354', 'fav-rickwriter52', 'fav-rohit_patil308', 'fav-s_e_e', 'fav-sabrinacostello', 'fav-sadhupatel', 'fav-sahobbs', 'fav-shannon_m346', 'fav-shima_mehndi', 'fav-shir_farchi', 'fav-shirfaz', 'fav-sjl1327', 'fav-smcece', 'fav-smroge02', 'fav-snet1', 'fav-soundslikefury', 'fav-sovereign333', 'fav-spacemaneric', 'fav-sssmsb', 'fav-super5555', 'fav-tale-teller-club_arts', 'fav-talis8573', 'fav-tamerahutton', 'fav-theoutsiders_mom', 'fav-thomas_todd', 'fav-tictictic', 'fav-tina_woods', 'fav-tiptoes', 'fav-tom_ryasko', 'fav-trifonenko', 'fav-trudeeblue', 'fav-tyler_s318', 'fav-val_montes', 'fav-valerie_hawkins', 'fav-viciouswargoose', 'fav-viki047', 'fav-w_ll_139', 'fav-waterymoon', 'fav-west1929', 'fav-whibe17', 'fav-wiggedy', 'fav-wijtske', 'fav-will_the_conqueror', 'fav-william_dufresne_willy_', 'fav-wmiz77', 'fav-xavierrachelpow']
/works/OL65430W	The Awakening	Kate Chopin	1899	"title:""The Awakening"" AND creator:""Kate Chopin"""	15	awakeningotherst0000kate	The Awakening and Other Stories. Oxford World's Classics	Kate Chopin	2000-01-01T00:00:00Z	2000.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-ianthe95', 'fav-jag09m', 'fav-pooleyb', 'fav-skye_bondra']
/works/OL65430W	The Awakening	Kate Chopin	1899	"title:""The Awakening"" AND creator:""Kate Chopin"""	15	isbn_9781772261387	The Awakening	Kate Chopin	2015-08-27T00:00:00Z	2015.0	texts	eng	['internetarchivebooks', 'printdisabled']
/works/OL65430W	The Awakening	Kate Chopin	1899	"title:""The Awakening"" AND creator:""Kate Chopin"""	15	isbn_9781505351385	The Awakening	Kate Chopin	1899-01-01T00:00:00Z	1899.0	texts	eng	['internetarchivebooks', 'fav-carmen_ramos631', 'fav-jacque_m', 'fav-jag09m', 'fav-nathansr', 'fav-rzgh', 'fav-xodorito']
/works/OL65430W	The Awakening	Kate Chopin	1899	"title:""The Awakening"" AND creator:""Kate Chopin"""	15	bwb_Y0-CIO-570	The Awakening	Kate Chopin			texts	eng	['internetarchivebooks', 'printdisabled']
/works/OL65430W	The Awakening	Kate Chopin	1899	"title:""The Awakening"" AND creator:""Kate Chopin"""	15	isbn_9781580495547	The Awakening, Spotlight Edition	Kate Chopin	2005-03-01T00:00:00Z	2005.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-garvina220']
/works/OL65430W	The Awakening	Kate Chopin	1899	"title:""The Awakening"" AND creator:""Kate Chopin"""	15	isbn_9781533147073	The Awakening	Kate Chopin	2016-05-08T00:00:00Z	2016.0	texts	eng	['internetarchivebooks', 'printdisabled']
/works/OL65430W	The Awakening	Kate Chopin	1899	"title:""The Awakening"" AND creator:""Kate Chopin"""	15	awakening_1002_librivox	The Awakening (version 2)	Kate Chopin	2010-02-02T00:00:00Z	2010.0	audio	eng	['librivoxaudio', 'audio_bookspoetry', 'fav-agent-lisa', 'fav-ahnaf_sha', 'fav-audrey_reese16', 'fav-cherryrings', 'fav-huizeq', 'fav-jiaqi_lyu', 'fav-m4zzyst4r', 'fav-michke199', 'fav-neysaa', 'fav-oluthe', 'fav-pema_karma_deschen', 'fav-rose1984', 'fav-selena01018', 'fav-victoria_f_diaz', 'fav-zachary_kuenzli']
/works/OL65430W	The Awakening	Kate Chopin	1899	"title:""The Awakening"" AND creator:""Kate Chopin"""	15	cliffs-complete-kate-chopin-sheri-metzger-the-awakening-cliffs-notes-2001	( Cliffs Complete) Kate Chopin, Sheri Metzger The Awakening Cliffs Notes ( 2001)	Kate Chopin, Sheri Metzger	2001-01-01T00:00:00Z	2001.0	texts	eng	['opensource']
/works/OL65430W	The Awakening	Kate Chopin	1899	"title:""The Awakening"" AND creator:""Kate Chopin"""	15	isbn_9781494747282	the awakening and selected short stories	kate chopin	2014-01-01T00:00:00Z	2014.0	texts	eng	['internetarchivebooks', 'printdisabled', 'fav-victoria_luna616']
/works/OL65430W	The Awakening	Kate Chopin	1899	"title:""The Awakening"" AND creator:""Kate Chopin"""	15	theawakening23724gut	The Awakening	Kate Chopin			audio	en	['gutenberg', 'fav-barlowaf', 'fav-farlan_amour', 'fav-loves-to-read']
/works/OL65430W	The Awakening	Kate Chopin	1899	"title:""The Awakening"" AND creator:""Kate Chopin"""	15	isbn_9788983964533	The Awakening and A Vocation and a Voice	Kate Chopin	2006-01-01T00:00:00Z	2006.0	texts	['eng', 'chi']	['internetarchivebooks']
/works/OL65430W	The Awakening	Kate Chopin	1899	"title:""The Awakening"" AND creator:""Kate Chopin"""	15	isbn_9781613824337	The Awakening and Selected Short Stories	Kate Chopin	2013-02-21T00:00:00Z	2013.0	texts	eng	['internetarchivebooks', 'printdisabled', 'fav-khaalid_abdullaahi']
/works/OL65430W	The Awakening	Kate Chopin	1899	"title:""The Awakening"" AND creator:""Kate Chopin"""	15	awakeningnovelby0000kate	The awakening. NOVEL by Kate Chopin (World's Classics)	Kate Chopin	2016-04-04T00:00:00Z	2016.0	texts	eng	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-allterrainfearboat', 'fav-dayna_dickens', 'fav-dragana_gruji_', 'fav-juliana_lopez372', 'fav-norabarber', 'fav-sandra_j_anand_jeevanandan_k_p', 'fav-west1929']
