OL108745W	1506353
OL108746W	60285153
OL108746W	87844344
OL108746W	36387481
OL108746W	32012488
OL108746W	29124859
OL108746W	5574
OL108746W	1355986
OL108746W	29632885
OL108746W	1820430
OL108746W	12609159
OL108746W	32935394
OL108746W	302261298
OL108752W	16689830
OL108752W	29289879
OL108752W	7602635
OL108753W	5430730
OL108753W	57217994
OL108753W	12941401
OL108753W	36051404
OL108753W	264973
OL108753W	27261419
OL108753W	13974694
OL108753W	1060684280
OL108753W	28823769
OL108760W	13974890
OL108760W	265293567
OL108760W	64781374
OL108760W	44393241
OL108760W	302261308
OL108760W	5809421
OL108760W	12453896
OL108761W	302261301
OL108761W	2042586
OL108761W	1375982
OL108761W	15641899
OL108761W	28823334
OL108761W	60285136
OL108761W	2548163
OL108761W	32499755
OL108761W	12453896
OL108761W	30657235
OL108762W	15056852
OL108762W	6340162
OL108762W	4657310
OL108762W	60285629
OL108762W	664374144
OL108762W	302261312
OL108763W	60285622
OL108763W	76435182
OL108763W	302261304
OL108763W	16404102
OL108763W	22676716
OL108763W	319788537
OL108763W	2042548
OL108763W	37853243
OL108763W	1376047
OL108763W	45760621
OL108764W	1376083
OL108764W	301198987
OL108764W	463500131
OL108764W	3809051
OL108764W	302261315
OL108764W	59849088
OL108764W	21059113
OL108764W	319788482
OL108764W	43192182
OL108764W	179034360
OL108764W	933582852
OL108764W	8519412
OL108765W	153637713
OL108765W	29289885
OL108765W	70763745
OL108765W	1016103
OL108765W	7602709
OL108765W	32499763
OL108765W	12941387
OL108765W	319788556
OL108765W	7922778
OL108852W	23913047
OL108852W	57528273
OL108852W	268988195
OL108852W	10322314
OL108852W	42810655
OL108852W	4739439
OL108852W	19455933
OL108852W	1211896
OL1088758W	49031496
OL1088758W	2986904
OL1088821W	49294163
OL1088821W	78802132
OL1088821W	20467607
OL1088837W	
OL1088888W	13867814
OL1088888W	49294279
OL1088954W	6553001
OL1088954W	4401772
OL1088954W	156830003
OL1090082W	13686082
OL1090082W	11771570
OL1090085W	1691968
OL1090085W	405639725
OL1090085W	3710673
OL1090085W	223107451
OL109135W	4139621
OL109135W	25553505
OL109135W	419212179
OL109135W	55568676
OL109135W	1981726
OL109135W	11771446
OL109135W	1007427416
OL109135W	166370829
OL109153W	166370696
OL109153W	12973787
OL109153W	8551137
OL109153W	166385381
