openlibrary_work_key	selection_title	selection_author	openalex_semantic_visibility	jstor_ll_relevant_count	gr_ratings	openlibrary_edition_count_final	z_academic_openalex	z_academic_jstor	z_reader_goodreads	z_bibliographic_ol	academic_reader_residual_combined	academic_reader_configuration	z_scholarly_composite	scholarly_minus_reader	bibliographic_minus_reader	scholarly_minus_bibliographic
/works/OL39329W	Jacob's Room	Virginia Woolf	132.57142857142858	19	6378	309	0.577349301729833	0.3817488074632089	0.0460625648259406	0.464435087329961	0.8747786606049748	roughly_balanced	0.479549054596521	0.4334864897705803	0.4183725225040204	0.0151139672665599
/works/OL276365W	The Portrait of a Lady	Henry James	355.3846153846154	51	60291	432	1.0643917290601548	0.9755741153920962	0.6124342128530837	0.6603231351128512	0.8678558581817137	roughly_balanced	1.0199829222261254	0.4075487093730416	0.0478889222597674	0.3596597871132742
/works/OL82870W	The Sound and the Fury	William Faulkner	412.2162162162162	92	135300	100	1.1378224576089877	1.336871485138871	0.816246005747836	-0.1929608606823663	0.8669441686362329	roughly_balanced	1.2373469713739291	0.4211009656260933	-1.0092068664302023	1.4303078320562956
/works/OL81295W	Sons and Lovers	D. H. Lawrence	260.6666666666667	47	39315	335	0.9110695237157612	0.9258296714306372	0.5046238660236901	0.5116470341730018	0.8538363578441405	roughly_balanced	0.9184495975731992	0.4138257315495091	0.0070231681493116	0.4068025634001974
/works/OL509919W	Parades End	Ford Maddox Ford	60.15384615384615	30	4661	24	0.1896288880778662	0.654112755237873	-0.0330026521610248	-1.0114406373292717	0.8090205570412969	roughly_balanced	0.4218708216578696	0.4548734738188944	-0.9784379851682468	1.4333114589871414
/works/OL1794911W	McTeague	Frank Norris	53.78947368421052	34	4670	289	0.1350896831751475	0.7295353455753475	-0.0325163493716499	0.4253405492323351	0.8067216022586061	roughly_balanced	0.4323125143752475	0.4648288637468973	0.457856898603985	0.0069719651429123
/works/OL509889W	The Good Soldier	Ford Maddox Ford	76.92307692307693	72	18106	355	0.309893615241816	1.186387792147023	0.3091252750905613	0.545540913762282	0.7554777269778942	roughly_balanced	0.7481407036944194	0.4390154286038581	0.2364156386717206	0.2025997899321374
/works/OL18561767W	The Story of an African Farm	Olive Schreiner	64.75	8	1606	58	0.2255932159663903	-0.1145027874891559	-0.3015592105052333	-0.5080924962724465	0.7417883106135511	roughly_balanced	0.0555452142386171	0.3571044247438505	-0.2065332857672131	0.5636377105110637
/works/OL100203W	Sister Carrie	Theodore Dreiser	180.4736842105263	43	31105	463	0.7294482477664762	0.8717543822197376	0.4455630488475063	0.700857059840998	0.7361259454525264	roughly_balanced	0.8006013149931068	0.3550382661456005	0.2552940109934917	0.0997442551521088
/works/OL38989822W	A Portrait of the Artist as a Young Man	James Joyce	326.2820512820513	67	104979	5	1.022114009273016	1.1422931487169583	0.7522679924561937	-1.8480174083842624	0.7258888000204278	roughly_balanced	1.082203578994987	0.3299355865387936	-2.6002854008404563	2.9302209873792497
/works/OL112798W	Marrow of Tradition	Mary Chesnutt	37.5	17	2002	144	-0.0400198573636126	0.3162700097160416	-0.2460168311253091	0.0190171069376783	0.691836907064472	roughly_balanced	0.1381250761762145	0.3841419073015236	0.2650339380629873	0.1191079692385362
/works/OL40252771W	The Turn of the Screw	Henry James	210.0	67	68334	612	0.8042621392490539	1.1422931487169583	0.6440088447324653	0.8641024877877117	0.6845353358610688	roughly_balanced	0.973277643983006	0.3292687992505407	0.2200936430552463	0.1091751561952943
/works/OL38827W	The Shadow-Line	Joseph Conrad	47.33333333333333	15	2752	148	0.0728669915323323	0.2430709415296395	-0.165822403769687	0.0349691338595234	0.6281441585367535	roughly_balanced	0.1579689665309859	0.3237913703006729	0.2007915376292104	0.1229998326714625
/works/OL40434746W	Tess of the D'Urbervilles	Thomas Hardy	450.9473684210527	63	194972	10	1.182287093668028	1.104616535940035	0.908370557641768	-1.4927001062122034	0.6150691922051728	roughly_balanced	1.1434518148040316	0.2350812571622635	-2.401070663853972	2.6361519210162347
/works/OL65430W	The Awakening	Kate Chopin	358.3076923076923	56	140316	348	1.0684456799887465	1.0326300999008602	0.8254247503815692	0.5338996639430743	0.5858354617801262	roughly_balanced	1.0505378899448037	0.2251131395632343	-0.2915250864384948	0.5166382260017292
/works/OL82929W	As I Lay Dying	William Faulkner	219.23076923076923	71	112656	68	0.8255120286924706	1.1778156041264374	0.7700640752348211	-0.4163115852606822	0.5366018250945203	roughly_balanced	1.001663816409454	0.2315997411746329	-1.1863756604955034	1.4179754016701362
/works/OL42236259W	The House of Mirth	Edith Wharton	167.6923076923077	60	68754	697	0.6932023530074515	1.0747800651001205	0.6455538510342357	0.9402231062377312	0.5325028068745673	roughly_balanced	0.883991209053786	0.2384373580195503	0.2946692552034955	-0.0562318971839451
